meter_id,X2018_7_1_1h,X2018_7_1_2h,X2018_7_1_3h,X2018_7_1_4h,X2018_7_1_5h,X2018_7_1_6h,X2018_7_1_7h,X2018_7_1_8h,X2018_7_1_9h,X2018_7_1_10h,X2018_7_1_11h,X2018_7_1_12h,X2018_7_1_13h,X2018_7_1_14h,X2018_7_1_15h,X2018_7_1_16h,X2018_7_1_17h,X2018_7_1_18h,X2018_7_1_19h,X2018_7_1_20h,X2018_7_1_21h,X2018_7_1_22h,X2018_7_1_23h,X2018_7_1_24h,X2018_7_1_d,X2018_7_2_d,X2018_7_3_d,X2018_7_4_d,X2018_7_5_d,X2018_7_6_d,X2018_7_7_d,X2018_7_8_d,X2018_7_9_d,X2018_7_10_d,X2018_7_m,X2018_8_m,X2018_9_m,X2018_10_m,X2018_11_m
X35,0.0060113926467208235,0.006015976804738837,0.00601646195709192,0.006016513301920083,0.006016518735865445,0.006016519310952815,0.00601651937181568,0.006016519378256942,0.006016519378938636,0.006016519379010782,0.006016519379018417,0.0060165193790192245,0.00601651937901931,0.006016519379019319,0.00601651937901932,0.006016519379019321,0.006016519379019321,0.006016519379019321,0.006016519379019321,0.006016519379019321,0.006016519379019321,0.006016519379019321,0.006016519379019321,0.006016519379019321,0.14285135075506364,0.14285135075506364,0.14285135075506364,0.14285135075506364,0.14285135075506364,0.14285135075506364,0.14285135075506364,0.14285135075506364,0.14285135075506364,0.14285135075506364,4.428391873406972,4.428391873406972,4.2855405226519085,4.428391873406972,4.2855405226519085
X37,4.4564378430339495,4.310803985323716,4.195485216886458,4.1041711600938005,4.031865003160905,3.974610068772481,3.929273300081191,3.893373816179536,3.864947155400494,3.842437777681851,3.8246139435981052,3.8105003121412144,3.799324568922049,3.7904751642254473,3.783467848295895,3.777919172625609,3.7735255072045617,3.7700464255318873,3.767291548197087,3.765110125096444,3.7633827862113662,3.7620150095416216,3.760931948751143,3.760074337489143,119.62931878511094,114.97480923982258,113.96206048396868,114.07849246897946,114.54504331661265,115.1201535945724,115.72892429809323,116.3481319046592,116.97057562435675,117.59402274785668,3772.5422982337177,4361.01950227294,4791.208182425473,5540.810741406372,5932.941639651373
X41,2.370564869294843,2.333357786134202,2.301365858033097,2.273858099383826,2.2502059836527835,2.2298690821375646,2.2123827156770415,2.197347337167543,2.184419402285574,2.1733035198216344,2.1637457022676134,2.155527562440002,2.148461323537193,2.1423855286153537,2.137161351448406,2.1326694244787254,2.1288071113801954,2.1254861619142393,2.1226306954944834,2.120175467386396,2.118064377926182,2.1162491906959824,2.114688430366884,2.113346435026481,40.95126386184427,38.59188659148039,37.460348597473946,36.81982463585981,36.37565762800057,36.01001394278456,35.675771805010726,35.354087174338865,35.03742430206622,34.72276963549995,1023.7829850505071,717.0042843719024,407.1905937423973,124.52294269572151,-166.1784465893875
X42,4.632314931460275,4.045813153807255,3.5763598430661308,3.2006268441562904,2.8999353821541014,2.659329425112671,2.4668337288036692,2.312859755649927,2.1897299960227645,2.0912970939125626,2.0126388821405476,1.9498141980836543,1.8996673661507655,1.8596716475622912,1.8278038911178178,1.8024441664894468,1.782295400939012,1.766319032709183,1.7536834889112154,1.743722931943817,1.7359042278901713,1.7298004982250814,1.7250699427562766,1.7214388832250935,48.046946262300224,43.894035862976814,42.682245583573554,42.536386884071355,42.77684703137002,43.15731827713656,43.588532860580045,44.038138031246774,44.4944083862293,44.9530943618456,1490.440641870382,1921.2095277969815,2280.189112773971,2791.181305269225,3122.097284521303
X43,0.38170050141977374,0.4452177788378855,0.4950106726577601,0.5340446548392813,0.5646444382232139,0.5886324274268073,0.6074372542065245,0.6221788612338527,0.6337352015444462,0.6427945260215315,0.6498963729536337,0.6554637008459708,0.6598280781913468,0.6632494304057635,0.665931519979777,0.6680340817834756,0.669682336256855,0.6709744470543766,0.671987367292141,0.6727814225775244,0.6734039037687747,0.6738918834354214,0.6742744237569728,0.6745743073538002,15.128234353423622,16.55341635578379,15.559334061788622,16.25271891059964,15.769074295395363,16.106422471112204,15.87111789398709,16.035245783217185,15.920764525129277,16.000616636277897,494.5073648932864,495.00196775848974,479.03415558409245,495.0019607703307,479.034155584191
X44,0.5163315032273397,0.9520791617594082,1.2639567771636602,1.4871769025865125,1.6469422141469732,1.7612910199710827,1.8431338760058962,1.9017112527931832,1.9436368311212444,1.9736442198871385,1.9951214043758456,2.010493266858137,2.0214953680087184,2.0293699004453103,2.0350059385298778,2.0390398193407666,2.0419269883329383,2.0439934214230915,2.0454724293120163,2.0465309994374783,2.0472886496967577,2.0478309226190508,2.0482190435477383,2.0484968332899376,40.674299128206705,40.45641706154748,40.23853499488825,40.02065292822902,39.80277086156979,39.58488879491056,39.36700672825133,39.149124661592104,38.931242594932876,38.71336052827365,1159.5881119778662,950.2034459183486,720.1896308632752,538.1884578657538,321.46544887689333
X47,0.42350074931264603,0.33171970282516094,0.26530228177468745,0.2172392667207309,0.1824584309168032,0.1572892537883659,0.13907556045178673,0.12589520802047366,0.11635723639641381,0.10945507629292194,0.10446032311352876,0.10084586634217148,0.09823026207049099,0.0963374781367481,0.09496776366631968,0.09397656879348963,0.09325928990278969,0.09274023051179951,0.09236461280595544,0.09209279677990413,0.09189609691493825,0.0917537549145799,0.0916507490224837,0.09157620873374374,84.35675494190184,122.5316116048705,152.43037701088042,176.00464289442053,194.74579457370533,209.7935325957696,222.01880380516627,232.08717637066584,240.50727029594705,247.66776749261643,8029.386657672613,11618.711217787986,14060.922032839457,17440.376627136593,19694.645596429422
X50,6.5757619385089745,6.031293604619049,5.601364361726868,5.261878771126456,4.993810320025042,4.782135078231071,4.614989680089515,4.483006440655724,4.378788342609825,4.296494469486995,4.231512650776641,4.180200972243749,4.139683664385707,4.107689929567404,4.082426674881032,4.0624780180276465,4.046725934014941,4.034287595305375,4.024465893635353,4.016710370494573,4.010586366609303,4.005750661408502,4.001932237183577,3.99891708986668,165.903710958835,155.92995708928495,153.8787621959095,154.271711877852,155.4186909994012,156.79829154667752,158.24965683530866,159.72316186487566,161.2034971026961,162.68593949005006,5343.120839982047,6744.690818860739,7884.415109972757,9549.767075082962,10599.005035349104
X51,20.458172607547755,20.1945411936546,20.027699321149484,19.922411081078018,19.85626807933956,19.8150196227898,19.78960293548053,19.774254514748705,19.765309041807154,19.760435544919236,19.758151634816105,19.757514581086298,19.757924851172895,19.759001170341957,19.76050106565176,19.76227033562437,19.764210915314365,19.76626043999186,19.768379248598382,19.770542118551198,19.772733009464496,19.774941720401294,19.77716176404161,19.77938901475262,347.6393378064398,313.42020942983515,313.42020942983515,313.42020942983515,313.42020942983515,313.42020942983515,313.42020942983515,313.42020942983515,313.42020942983515,313.42020942983515,9750.245620701491,9716.026492324887,9402.606282895053,9716.026492324887,9402.606282895053
X55,17.689486094276752,16.17427550670193,14.949016843959372,13.958224670952891,13.157031290370227,12.509154923784036,11.985256703262458,11.561612070395359,11.219036417478618,10.942016318871238,10.718007010623364,10.536864304971484,10.390385214135781,10.271936480719551,10.176154192832158,10.098700881105259,10.03606909782068,9.985422583295417,9.944467826795782,9.911350205659033,9.884569999316776,9.862914474942833,9.845402969246537,9.831242479458517,310.97559770404496,306.82429210946447,307.3041717666339,308.8898345700848,310.73952403196796,312.6522548565245,314.58003799977996,316.5114151690622,318.4436504800926,320.3760906887097,10301.602891046125,12148.240821685811,13524.603682062781,15802.606787910601,17061.086875183504
X59,0.5582363296140804,1.0286095843124996,1.3765115287649572,1.633830076843128,1.8241504709681635,1.9649170526640352,2.0690321718736056,2.146038787488119,2.2029951536088275,2.245121763326561,2.2762798474386905,2.299325286225326,2.316370373046368,2.3289774224250652,2.338301968301869,2.3451986776901528,2.3502996875425217,2.3540725450096156,2.3568630617659,2.3589270103340665,2.3604535676222254,2.361582654456061,2.3624177604086714,2.363035429423299,97.35797422426916,71.97786508250385,81.07124690480671,78.81737446600408,80.29855106532712,80.5503032597506,81.20673136389685,81.7299568154381,82.29702709745904,82.84966546598427,2686.5035296791216,3206.3426347272753,3611.846529348739,4258.140192593442,4629.715133735338
X61,0.9354764944610726,1.1794449323124871,1.3860646650032964,1.5610533410517213,1.709253304077531,1.8347655917113517,1.941063420843275,2.0310882996115187,2.1073314257733777,2.1719026239406967,2.2265887293334865,2.2729030336659233,2.312127161447391,2.345346535513199,2.373480413198695,2.3973073243275578,2.417486614942566,2.4345766929439776,2.4490504805347615,2.461308501077782,2.471689962508707,2.480482144008447,2.4879283456861887,2.494234621259236,68.28170605341441,68.40082344700427,68.51994084059413,68.63905823418399,68.75817562777385,68.87729302136371,68.99641041495357,69.11552780854343,69.2346452021333,69.35376259572315,2172.1224756751317,2286.594290914988,2321.825599891162,2511.8452821934134,2539.8104301606063
X62,0.2536618905673244,0.2738117630537442,0.2827401310031004,0.28669627287411303,0.2884492313758634,0.2892259637603551,0.2895701323168358,0.2897226327116115,0.28979020532964656,0.28982014662071554,0.2898334135465347,0.2898392920946669,0.2898418968675144,0.28984305103712127,0.28984356244735143,0.28984378905219527,0.28984388946034556,0.2898439339509949,0.28984395366471205,0.28984396239982047,0.28984396627032943,0.2898439679853442,0.28984396874526375,0.2898439690819826,17.215732194141008,22.217535349009882,19.88163942156532,21.460638427501802,20.95091695478649,21.5555940322697,21.565704176849483,21.893034617201558,22.051117979586376,22.29950002015229,729.266772358886,939.8058909510717,1108.0136336474914,1350.0889519274976,1505.061757179923
X67,0.45990061037385604,0.5499360955896073,0.6224539125720079,0.6808623697185566,0.7279066411569561,0.7657977888312888,0.7963166815291609,0.8208976950025312,0.8406961270544299,0.8566424960736853,0.8694862750270738,0.8798311163890359,0.8881632235665678,0.8948742022649122,0.9002794657990969,0.9046330593936042,0.9081396002063259,0.9109638942531556,0.913238682224828,0.915070878246299,0.9165465947978622,0.9177351899672859,0.9186925272522006,0.9194636011221479,17.477291868384757,16.611926494058032,16.40429231601776,16.336600667982754,16.298683967243612,16.26710234910186,16.236868618199576,16.2069216712472,16.17703574203542,16.147162795295877,496.3544453609474,466.30177190245524,423.9292435159601,409.8186646971956,369.2681720269991
X68,1.7872710504015121,2.1494964939996306,2.456951202087836,2.717916849852991,2.939422871786956,3.127435808252694,3.2870200216742496,3.422474111441192,3.537446702032742,3.6350347232587947,3.717866829918454,3.7881742078883787,3.8478506738910627,3.8985036878050923,3.941497651597443,3.9779906611884477,4.008965701206649,4.035257122903085,4.057573118440576,4.076514796930973,4.092592376057157,4.106238925421287,4.117822031813491,4.127653700619509,85.54063106310527,93.208003946645,94.37314460235046,94.43973668657816,94.32072959169167,94.17036561720766,94.01470391510014,93.85814716481394,93.70143919662847,93.54470568026179,2859.4038066490452,2720.1066082030975,2488.9453138974063,2423.7137071848756,2202.1134742023523
X70,0.19888663354850644,0.24008542953085207,0.27410761032170144,0.3022015258549886,0.32539837946893774,0.34454999988229085,0.36036004285252754,0.3734097654024979,0.38417931670034444,0.3930653254569559,0.4003954280502307,0.40644026952722534,0.4114234170692341,0.41552954904039274,0.41891121957669947,0.42169444649577487,0.42398332720706605,0.4258638516988003,0.4274070522676945,0.4286716053629598,0.42970598084761846,0.43055021740248683,0.4312373891041468,0.4317948168962318,11.782802841167857,11.031718842002803,10.696121262069768,10.535761382366607,10.449310661087,10.394032248572648,10.351901230163197,10.315315324663134,10.281068154651832,10.247807381811475,313.76211774281865,280.3408966452828,241.52235829327546,218.80531049415825,181.97179105025663
X73,0.11119530256551907,0.13931691746114575,0.1585145876985175,0.1716208788029004,0.1805692665178344,0.18667951853007284,0.19085249266150345,0.1937031038122271,0.19565108562408948,0.19698294331930608,0.19789424197575772,0.19851847200381387,0.19894675237959078,0.19924127983905998,0.19944450913896256,0.19958541939438854,0.1996837914067337,0.19975312731720024,0.19980264352776272,0.19983863104546112,0.1998653840373344,0.19988583365104154,0.1999019806533253,0.19991519074391298,4.305459425902919,4.628810034237846,4.70174759003022,4.720772136191393,4.728189409576717,4.7331076798046485,4.737487923839756,4.741752332813467,4.7459918029243,4.750225903789635,147.52603360000757,152.11183954737925,151.07786038175814,160.1157385749209,158.8235691180888
X75,0.08063951649313605,0.44799110455807956,0.7094944620312211,0.8956485666859588,1.0281644586984209,1.1224973860782823,1.1896493408582973,1.2374522147436664,1.271481227885374,1.2957051634206167,1.3129492442398862,1.3252246370169551,1.3339630133566744,1.3401835247848066,1.3446116657715526,1.3477638877110254,1.3500078323337092,1.3516052095382196,1.3527423204578453,1.3535517856485848,1.3541280125440531,1.3545382061371314,1.354830207057473,1.3550380711950878,40.109115093818076,27.176692562291983,36.389083600820044,29.82665119963115,34.50138969478026,31.171347012120414,33.54349772811093,31.853699861952737,33.057424738801664,32.19995319846932,1013.6673791083849,1009.256560834405,976.7000133916538,1009.2566805013544,976.7000133884075
X76,0.42257311064687497,0.5062197138510862,0.572013713886453,0.6237653723499244,0.6644717308671164,0.6964901757426514,0.7216749588967302,0.741484581287311,0.7570662576057685,0.7693223537648062,0.7789626447058804,0.7865454188798595,0.7925098098432675,0.7972012273572502,0.8008913607548651,0.8037939130115352,0.8060769767100311,0.807872768616761,0.8092852866180773,0.810396332445027,0.811270248974538,0.8119576464535867,0.81249833343941,0.8129236221923499,16.204372760901936,13.473451946954542,12.984728878038826,12.884414705515908,12.851383390239349,12.830007273701224,12.810650150755105,12.79164277174867,12.772695977790068,12.753759678789647,395.81227409203717,373.64912296894954,344.2712238810991,337.84473971865526,309.621820735653
X80,8.434410764040763,8.346596830451114,8.271755216353188,8.207969584941239,8.153606690398401,8.107274558260539,8.067786843588742,8.034132454333323,8.005449662088466,7.981004037337482,7.960169644215482,7.942413013277076,7.927279481888064,7.914381552483741,7.903388970604293,7.89402026865312,7.886035558854049,7.87923039086945,7.873430516802142,7.868487429537764,7.864274560185825,7.860684037254052,7.857623924573926,7.855015867253861,187.4126451326751,181.6343737774997,179.75061310577934,179.06744716209658,178.75439901193158,178.555450297554,178.3916760100076,178.2387452493758,178.0891573172288,177.94059990793352,5500.372828206728,5346.283688543177,5038.313128817032,5066.230111012022,4767.293537657849
X82,0.4213693000803642,0.47798116171757604,0.5210731586852738,0.5538716247888699,0.5788329726786176,0.5978274251746732,0.6122789015833772,0.6232715220262017,0.6316306959435188,0.6379848599179186,0.6428124825966214,0.6464778525215656,0.6492583256753406,0.6513650707668728,0.652958863933794,0.6541621142515927,0.655068019516799,0.6557475371256964,0.6562546914466147,0.6566306146592328,0.6569066233019465,0.6571065606426003,0.6572485800739579,0.6573465029258381,13.121748360485768,14.74731889358759,15.240127995890258,15.377413341682372,15.403115490865995,15.393796605484802,15.37348616492982,15.349725960921539,15.324883028609978,15.299700275729675,466.0733598259764,445.23000478238527,407.68329953535596,397.31548092401704,361.31440547887047
X87,0.6544898970366422,0.9522982447141641,1.2046714110768475,1.4185412223048894,1.5997819493360084,1.753371653961238,1.8835289191261197,1.9938287189501926,2.087300611017214,2.16651194794189,2.2336383937497444,2.2905236819134784,2.338730256394328,2.3795821866243174,2.414201535156931,2.4435391768809627,2.468400916295753,2.4894696201998783,2.5073239737024187,2.52245437472017,2.5352764035281803,2.5461422373260127,2.555350323338763,2.5631535761397695,21.13392185629704,45.55019238705224,55.49855301547753,59.55199267033957,61.20355855634715,61.876485775715565,62.150668626308075,62.26238388078923,62.30790203794902,62.32644832010937,1862.9765598580434,1932.5152320275197,1870.1760309944289,1932.5152320275765,1870.1760309944289
X88,0.20117940605818696,0.2853029488482855,0.35608161609326616,0.4156323621843513,0.4657363200298755,0.5078920738460628,0.5433604810583235,0.5732023839136268,0.5983103387393376,0.6194353118547133,0.6372091405963665,0.6521634312556849,0.6647454591560267,0.675331546433014,0.6842383176406145,0.6917321698325378,0.6980372403643229,0.7033421107290774,0.7078054469352281,0.7115607451271487,0.7147203243877943,0.7173786861460641,0.7196153406670802,0.7214971851642857,4.13544444370988,4.796449637232745,5.1725745124764595,5.386528263627687,5.508164392949911,5.577247742929601,5.616414869311803,5.638551870065412,5.65099429229107,5.657917973499527,172.0608162366776,175.27007587649922,169.2778114476417,174.5707343560163,168.60102924142205
X91,0.44578949993478173,0.5404407400331273,0.6198731299324203,0.686536191160176,0.742485187094622,0.7894445800466364,0.8288612747259226,0.8619492920048163,0.8897272523001164,0.9130498258874036,0.9326341211889265,0.9490818257840393,0.9628977837547762,0.9745055829495658,0.9842606334281109,0.9924611408896699,0.999357313893743,1.0051590891497995,1.0100426133974658,1.014155682007831,1.0176223022248643,1.0205465219388583,1.023015642206815,1.0251029127076292,18.404942792045244,22.20718922441169,23.61660413853233,24.16081727192509,24.392190108929793,24.510445921415858,24.587800796958433,24.650366681630942,24.70758515210467,24.762870100618414,768.5516158392387,829.8239717998066,852.6391803587911,932.2970009416949,951.806627915457
X94,0.021484340514050175,0.04260164382805391,0.06087817415462486,0.07669608214274179,0.09038611020877882,0.10223450815050898,0.1124890184486923,0.12136405640510589,0.12904519343041426,0.1356930372245838,0.14144658998195103,0.1464261548388812,0.15073585133599307,0.15446579249166842,0.1576939690080714,0.16048788000723,0.16290594439483577,0.16499872236248336,0.16680997256918595,0.16837756710716162,0.16973428338324412,0.1709084894736558,0.17192473728247626,0.17280427590637346,1.0092117184902458,1.0937884434243559,1.107988685431642,1.1026614589311043,1.0919159163899577,1.0796669455521961,1.0670008162050153,1.0542189372591522,1.0414049410981474,1.0285820333251787,29.313807441031322,17.17428316717846,4.884182004471727,-7.080307024603566,-18.588002052091518
X102,0.5909417231260943,0.7299610576570126,0.8479378247396764,0.9480571183490238,1.033021922866944,1.1051260872744162,1.1663162536544642,1.2182444119291886,1.2623124996846107,1.2997102511732246,1.3314473173279064,1.3583805239516602,1.3812370039899324,1.4006338284021878,1.4170946656198988,1.4310639193569585,1.4429187264599892,1.4529791387121649,1.4615167634751902,1.468762096446358,1.4749107444977962,1.4801287065998698,1.4845568554011832,1.4883147404572634,22.942762636612187,23.90896473937065,24.238460912796207,24.33302215783516,24.340895941625167,24.316783353744544,24.280868274962568,24.24059825424123,24.198721325329604,24.156251471421967,738.3521222358473,699.7394795359473,637.9900805366458,618.7733535731205,559.6357650887488
X105,0.3103677406235419,0.4032395685221911,0.480458947687319,0.5446639133218385,0.59804789098002,0.642434630267939,0.679340509354522,0.7100263387937708,0.7355404344251356,0.7567544308457052,0.7743930589450175,0.7890589047883865,0.8012529956831227,0.8113919167066461,0.8198220424461238,0.8268313701466277,0.8326593585220531,0.8375051083507639,0.8415341643285456,0.8448841705496504,0.8476695728233661,0.8499855284707146,0.851911157171136,0.8535122439173919,6.499716457797531,7.247051358706646,7.534714101243936,7.643972771247936,7.683990760656446,7.697135642398469,7.699850760749321,7.6985179674947934,7.695614133004677,7.692100559270095,235.7307977436867,233.98905248786272,222.87222384131843,226.6135434508616,215.73463445067182
X106,0.4967464618425015,0.5760682737103376,0.6297036723698929,0.6659705694771172,0.6904933260643226,0.7070749925040339,0.7182870950643678,0.7258684346287906,0.7309947442822916,0.7344610249362934,0.7368048360566578,0.7383896617289823,0.7394612806789208,0.7401858822511448,0.7406758394682129,0.7410071361197237,0.7412311505182848,0.7413826233766245,0.7414850454841363,0.7415543007172,0.7416011293504241,0.7416327936852711,0.7416542043059166,0.7416686816249141,14.030744368899013,17.788984180588887,17.788984180588887,17.788984180588887,17.788984180588887,17.788984180588887,17.788984180588887,17.788984180588887,17.788984180588887,17.788984180588887,547.7002697865656,551.4585095982554,533.6695254176666,551.4585095982554,533.6695254176666
X107,0.07758722314867195,0.13377232198023983,0.1804642657923913,0.21926703845445855,0.251513611274848,0.2783117338656392,0.3005819880843137,0.31908941229972576,0.3344697823541457,0.3472514520374886,0.35787350334809,0.36670083004642323,0.37403667265917134,0.38013303554207817,0.3851993438534776,0.38940963782697485,0.3929085514843576,0.39581628117232776,0.3982327146045912,0.4002408622521247,0.40190970895837014,0.4032965837393988,0.40444912917754794,0.40540693806207684,4.971866097247564,6.747514209077698,7.483486065981083,7.795767465527627,7.935385881953625,8.004640415449456,8.045220151767982,8.074114290889211,8.098246297570126,8.120437632756364,250.64236799849434,275.684426060323,285.8750709091164,315.12405381851323,324.04245261058674
