eventcategory,isfirstactivity,apppackagename,appversion,devicetype,devicemanufacturer,osversion,canonicaldeviceuuid,sourcetype,channel,params_campaign,params_medium,params_term,inappeventcategory,inappeventlabel,eventdatetime,rowuuid,isfirstgoalactivity,event_rank
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,2FA2D745-F623-414D-947F-A2D727395759,unattributed,unattributed,,,,inbox_detail.view,,2018-09-28T23:00:02+09:00,4014ef0e-a698-47a2-9208-526933bcc7b1,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G955N,samsung,Android8.0.0,4c47adbd-8032-4dd5-9d8e-7bc982fda85c,unattributed,unattributed,,,,gig_detail.view,101.0,2018-09-28T23:00:02+09:00,70419b2c-7093-4b4f-a343-526806e40c1b,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,6A978F14-9C3A-4188-BB7E-089100FD0778,unattributed,unattributed,,,,home.view,,2018-09-28T23:00:03+09:00,4e4bb3a7-7bcd-4e6a-ad92-84a8478cacca,False,True
goal,False,com.kmong.kmong,3.3.5,IM-A910K,PANTECH,Android4.4.2,63a1704c-c9a3-4485-bf5e-f85d0cb6c32f,unattributed,unattributed,,,,home.view,,2018-09-28T23:00:03+09:00,acddc5a9-6e85-4c4b-9325-33565ac7909e,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G955N,samsung,Android8.0.0,4c47adbd-8032-4dd5-9d8e-7bc982fda85c,unattributed,unattributed,,,,inbox_detail.view,,2018-09-28T23:00:03+09:00,482b9c09-cc21-4efc-8a9c-e9a7b67c09ee,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,6A978F14-9C3A-4188-BB7E-089100FD0778,unattributed,unattributed,,,,inbox.view,,2018-09-28T23:00:04+09:00,0edde3e9-1bac-4653-bdb6-4a0a42482095,False,True
goal,False,com.kmong.kmong,3.3.2,SM-G965N,samsung,Android8.0.0,8e9536f0-4638-437e-8934-c0b2e85dabe9,unattributed,unattributed,,,,search_gig.view,,2018-09-28T23:00:04+09:00,655e97a5-9f10-4d35-9c15-e16560c4f946,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,8BAB30A7-D122-49FB-A80E-0D60A25A5EC0,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-28T23:00:04+09:00,ac4d35cf-f14e-40a0-8850-9587a3b045b5,False,True
goal,True,com.kmong.kmong,3.3.5,SM-G960N,samsung,Android8.0.0,db5df034-157a-414a-a91b-15af552efa03,app-market,google-play,,organic,,gig_detail.view,210.0,2018-09-28T23:00:04+09:00,e5e52d44-f0de-4b29-8577-f2259e9df6be,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.2.6,374D4A27-C936-431F-8F67-8D900A3A040F,unattributed,unattributed,,,,inbox.view,,2018-09-28T23:00:05+09:00,631edade-d37f-4559-b83e-07aed8473472,False,True
background,,com.kmong.kmong,3.3.5,SM-G960N,samsung,Android8.0.0,124905b3-87e0-444c-a4b7-320badce7778,,,,,,,,2018-09-28T23:00:05+09:00,7c4e2f1e-3672-4e3b-8957-9a4c7469ea1a,,True
goal,False,com.kmong.kmong,3.3.3,LG-F700K,LGE,Android6.0.1,dd692a0a-f984-4f23-bc4f-49e5efd8f274,unattributed,unattributed,,,,inbox_detail.view,,2018-09-28T23:00:05+09:00,83359d69-e83f-4999-bc1c-a19500f12c1b,False,True
goal,False,com.kmong.kmong,3.3.5,IM-A910K,PANTECH,Android4.4.2,63a1704c-c9a3-4485-bf5e-f85d0cb6c32f,unattributed,unattributed,,,,inbox.view,,2018-09-28T23:00:06+09:00,947bf536-205c-4eac-9266-dd167aa89bb3,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.2.6,374D4A27-C936-431F-8F67-8D900A3A040F,unattributed,unattributed,,,,inbox_detail.view,,2018-09-28T23:00:06+09:00,3e1c6a00-71f8-49d0-87a2-ba939e4dde67,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G955N,samsung,Android8.0.0,4c47adbd-8032-4dd5-9d8e-7bc982fda85c,unattributed,unattributed,,,,home.view,,2018-09-28T23:00:06+09:00,b0ccf1bd-d0e1-4648-b9d8-bed9cb83d995,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,6A978F14-9C3A-4188-BB7E-089100FD0778,unattributed,unattributed,,,,inbox_detail.view,,2018-09-28T23:00:07+09:00,b5d79f0b-f2c1-4558-ae5d-4a9007ecd124,False,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.0.3,F2820463-4A23-44B1-810D-2E1C9565787A,,,,,,,,2018-09-28T23:00:07+09:00,bd6f3018-9d3d-4d71-9cc7-4c2288c48954,,True
goal,False,com.kmong.kmong,3.3.2,SM-N950N,samsung,Android8.0.0,27cc7fa2-8b8d-4313-8ffc-c138ccc91e4c,unattributed,unattributed,,,,inbox_detail.view,,2018-09-28T23:00:07+09:00,27994c0d-41f2-445d-96de-b2558403f0a4,False,True
goal,True,com.kmong.kmong,3.3.2,SM-N950N,samsung,Android8.0.0,27cc7fa2-8b8d-4313-8ffc-c138ccc91e4c,unattributed,unattributed,,,,gig_detail.view,60104.0,2018-09-28T23:00:07+09:00,d4d05b04-4062-4bbc-b2df-a9370ea3f0f1,False,True
launch,False,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,77d3e36b-833d-491f-a52a-67bba92ada81,unattributed,unattributed,,,,,,2018-09-28T23:00:07+09:00,9157bbc4-3011-4fe5-b55e-c69f9b93c25d,False,False
foreground,,com.kmong.kmong,3.3.5,SM-G955N,samsung,Android8.0.0,0eba7998-7e51-4509-94f5-4adaddce7360,,,,,,,,2018-09-28T23:00:08+09:00,8444ee67-862d-45e7-af50-58106c3ca991,,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS10.3.1,058F94D2-AC20-4B3B-B0C2-4DFE00FFC9EF,,,,,,,,2018-09-28T23:00:08+09:00,6ad08dcf-d311-4c55-b669-74a87af21346,,True
goal,False,com.kmong.kmong,3.3.5,SM-G955N,samsung,Android8.0.0,4c47adbd-8032-4dd5-9d8e-7bc982fda85c,unattributed,unattributed,,,,inbox.view,,2018-09-28T23:00:08+09:00,ac09f885-c086-4253-a8af-ccc0300dd2be,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,77d3e36b-833d-491f-a52a-67bba92ada81,unattributed,unattributed,,,,home.view,,2018-09-28T23:00:09+09:00,0a8d1be8-2182-4084-96bb-3b03117ca6d2,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G955N,samsung,Android8.0.0,0eba7998-7e51-4509-94f5-4adaddce7360,unattributed,unattributed,,,,category_gig.view,903.0,2018-09-28T23:00:09+09:00,092c6be7-6667-4ac7-bc79-b99a1a8b70a8,False,True
launch,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,FF90BD92-4553-40A3-A336-DAA326292355,unattributed,unattributed,,,,,,2018-09-28T23:00:09+09:00,03f2b3c4-f71e-4148-891b-3d115e44c541,False,False
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,32135A01-4115-46AE-8B1F-7FF46473FAE0,,,,,,,,2018-09-28T23:00:10+09:00,1ed1b0d3-a22f-4c5d-a710-9ac7b316c8ec,,True
background,,com.kmong.kmong,3.3.5,IM-A910K,PANTECH,Android4.4.2,63a1704c-c9a3-4485-bf5e-f85d0cb6c32f,,,,,,,,2018-09-28T23:00:10+09:00,13c13ee8-794b-4e57-bb58-eef230c1fd58,,True
goal,False,com.kmong.kmong,3.3.5,SM-G955N,samsung,Android8.0.0,4c47adbd-8032-4dd5-9d8e-7bc982fda85c,unattributed,unattributed,,,,inbox_detail.view,,2018-09-28T23:00:10+09:00,5a34a700-1c95-41e5-b670-ff6f917b54fd,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G960N,samsung,Android8.0.0,fd2941b4-7049-4156-b8e2-5e357424e316,stranger,google,mweb-app-install,cpc,,category_gig.view,408.0,2018-09-28T23:00:11+09:00,e603eeea-ed0d-4081-b017-214f24ed461e,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,77d3e36b-833d-491f-a52a-67bba92ada81,unattributed,unattributed,,,,inbox.view,,2018-09-28T23:00:11+09:00,89f9c261-7390-4d54-8164-9e5c44f265b5,False,True
goal,False,com.kmong.kmong,3.3.2,SM-N950N,samsung,Android8.0.0,27cc7fa2-8b8d-4313-8ffc-c138ccc91e4c,unattributed,unattributed,,,,gig_detail.view,60104.0,2018-09-28T23:00:12+09:00,0c00ca75-36a7-420c-8276-eaf850cc9306,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N935K,samsung,Android8.0.0,c0463f7d-f27a-4259-802e-e336cabfd51d,app-market,google-play,,organic,,category_gig.view,102.0,2018-09-28T23:00:13+09:00,660d5127-e1e0-41f5-9b41-eb47ce1ec9dc,False,True
goal,False,com.kmong.kmong,3.3.5,SM-C115L,samsung,Android4.4.2,a33a57c9-4702-4221-acc9-d3991a233e0e,unattributed,unattributed,,,,inbox_detail.view,,2018-09-28T23:00:13+09:00,d4377e0d-24c3-4335-b7dd-dc5153680844,False,True
goal,True,com.kmong.kmong,3.3.5,LG-F670S,LGE,Android5.1.1,13d6a47f-9c74-4779-b516-9e9a1bdd37db,unattributed,unattributed,,,,category_gig.view,406.0,2018-09-28T23:00:13+09:00,cd567bb0-22df-4f82-b015-d68a9bec2673,False,True
install,True,com.kmong.iOS,3.2.23,iPhone,Apple,iOS11.4.1,0542A8FA-01FD-453B-8E3B-95EDD2EDB01A,unattributed,unattributed,,,,,,2018-09-28T23:00:13+09:00,fd42bab5-4301-468d-8305-f47922df77b8,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,3B808132-8793-473F-B9C2-9E5EE164F0E5,unattributed,unattributed,,,,inbox.view,,2018-09-28T23:00:13+09:00,7e1fe0c8-7c7d-46ef-8600-276fe76dd9e9,False,True
foreground,,com.kmong.iOS,4.0.2,iPhone,Apple,iOS11.3.1,6F80C479-BCB6-40C9-B06B-CAB3A17FCDB1,,,,,,,,2018-09-28T23:00:13+09:00,46a2b241-a683-4580-81a2-2501b990a53c,,True
goal,False,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,77d3e36b-833d-491f-a52a-67bba92ada81,unattributed,unattributed,,,,inbox_detail.view,,2018-09-28T23:00:13+09:00,6980b9af-84cc-4f16-8a8f-bdd3703871ea,False,True
goal,False,com.kmong.kmong,3.3.2,SM-N950N,samsung,Android8.0.0,27cc7fa2-8b8d-4313-8ffc-c138ccc91e4c,unattributed,unattributed,,,,search_gig.view,,2018-09-28T23:00:13+09:00,19f42226-e491-4e82-a3a1-3d4b03ab3dcb,False,True
goal,False,com.kmong.kmong,3.3.2,SM-N950N,samsung,Android8.0.0,27cc7fa2-8b8d-4313-8ffc-c138ccc91e4c,unattributed,unattributed,,,,search.view,,2018-09-28T23:00:13+09:00,2475f70d-2136-4b6b-bf01-9d2f898cbefd,False,True
background,,com.kmong.iOS,3.2.23,iPhone,Apple,iOS11.4.1,0542A8FA-01FD-453B-8E3B-95EDD2EDB01A,,,,,,,,2018-09-28T23:00:14+09:00,65c88c34-0fcd-4d9c-ad41-d13eab2e8034,,True
goal,True,com.kmong.kmong,3.3.5,SM-G955N,samsung,Android8.0.0,4c47adbd-8032-4dd5-9d8e-7bc982fda85c,unattributed,unattributed,,,,inbox_detail_orderRequest.click,,2018-09-28T23:00:14+09:00,065b1e77-78e6-485c-b3d3-978e959041e9,True,True
goal,False,com.kmong.kmong,3.3.5,SM-G928S,samsung,Android7.0,b654a7d8-5353-473a-aa73-af97266b00ea,unattributed,unattributed,,,,search_gig.view,,2018-09-28T23:00:14+09:00,6d758af9-bf12-4e08-b139-58278acc59cd,False,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,EB29B844-CE16-4097-BE5A-CF19D9E7B547,unattributed,unattributed,,,,gig_detail.view,1103.0,2018-09-28T23:00:14+09:00,75a53da0-0238-4483-90c2-0f18cdb0e2f8,False,True
goal,True,com.kmong.kmong,3.3.5,LG-F670S,LGE,Android5.1.1,13d6a47f-9c74-4779-b516-9e9a1bdd37db,unattributed,unattributed,,,,category_gig.view,401.0,2018-09-28T23:00:14+09:00,bf7a712b-700d-496f-aa06-55a8589d85ef,False,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,3B808132-8793-473F-B9C2-9E5EE164F0E5,,,,,,,,2018-09-28T23:00:15+09:00,b9de8053-d88a-4545-b083-5ea4bd39db09,,True
goal,False,com.kmong.iOS,4.0.2,iPhone,Apple,iOS11.3.1,6F80C479-BCB6-40C9-B06B-CAB3A17FCDB1,unattributed,unattributed,,,,inbox_detail.view,,2018-09-28T23:00:15+09:00,f34c166c-a89d-43f3-a0aa-893b17e2455e,False,True
goal,True,com.kmong.kmong,3.3.5,SM-G955N,samsung,Android8.0.0,0eba7998-7e51-4509-94f5-4adaddce7360,unattributed,unattributed,,,,gig_detail.view,903.0,2018-09-28T23:00:16+09:00,96408128-fa0e-465a-8474-c4aeeb116157,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,FF90BD92-4553-40A3-A336-DAA326292355,unattributed,unattributed,,,,inbox_detail.view,,2018-09-28T23:00:16+09:00,dbad518e-bcc3-4ff5-849e-a4c293a44fdf,False,True
launch,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,A3BCCB5E-58D6-4F27-985A-F15B1B5AED4B,unattributed,unattributed,,,,,,2018-09-28T23:00:16+09:00,c6192292-b071-4e5b-b50e-b030dcb8f752,False,False
background,,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,32a201c6-f2b7-42eb-98f0-29df675d70b9,,,,,,,,2018-09-28T23:00:16+09:00,7a8708dd-4541-42b2-b102-47c888a79706,,True
foreground,,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,32a201c6-f2b7-42eb-98f0-29df675d70b9,,,,,,,,2018-09-28T23:00:17+09:00,38cf69e9-bc9a-47df-b5c9-13f7657e915e,,True
goal,True,com.kmong.kmong,3.3.5,LG-F670S,LGE,Android5.1.1,13d6a47f-9c74-4779-b516-9e9a1bdd37db,unattributed,unattributed,,,,category_gig.view,408.0,2018-09-28T23:00:17+09:00,388876bd-4157-4402-9228-54052095aa00,False,True
foreground,,com.kmong.kmong,3.3.5,SM-G930S,samsung,Android8.0.0,92a2b58b-3e1f-4068-a967-0d3351452f4f,,,,,,,,2018-09-28T23:00:18+09:00,f864a849-a44b-41a1-a0d9-12a7980ed812,,True
goal,False,com.kmong.kmong,3.3.5,SM-G930S,samsung,Android8.0.0,92a2b58b-3e1f-4068-a967-0d3351452f4f,unattributed,unattributed,,,,category_gig.view,211.0,2018-09-28T23:00:18+09:00,13d735b2-1eca-4cf5-b692-81dc3c669185,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,A3BCCB5E-58D6-4F27-985A-F15B1B5AED4B,unattributed,unattributed,,,,home.view,,2018-09-28T23:00:18+09:00,4d75ff38-657c-4264-8579-7b9cf1eabd51,False,True
goal,True,com.kmong.kmong,3.3.2,SM-G965N,samsung,Android8.0.0,8e9536f0-4638-437e-8934-c0b2e85dabe9,unattributed,unattributed,,,,gig_detail.view,61305.0,2018-09-28T23:00:18+09:00,58f7a455-f496-44c3-89b0-b6de25d4cc66,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,EB29B844-CE16-4097-BE5A-CF19D9E7B547,unattributed,unattributed,,,,category_gig.view,11.0,2018-09-28T23:00:19+09:00,7d71ce66-f76b-47a8-a910-d2670a3bf173,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N935S,samsung,Android7.0,8a871e50-0717-4aed-9bad-04ac3c3793be,unattributed,unattributed,,,,notification.view,,2018-09-28T23:00:21+09:00,d0b8671a-1f0e-4fa8-8fbb-0c4c5e2a8d5f,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G930K,samsung,Android7.0,f4ebd248-3dd7-41a4-97c9-c238fa5fb843,unattributed,unattributed,,,,inbox_detail.view,,2018-09-28T23:00:21+09:00,da9decd0-4230-4d82-ad61-25a29b074704,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,A3BCCB5E-58D6-4F27-985A-F15B1B5AED4B,unattributed,unattributed,,,,inbox.view,,2018-09-28T23:00:21+09:00,b9a3f99e-041c-418d-8efe-492e42175000,False,True
launch,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,5BE8FDC4-3D6D-456C-811F-9129630F4F2A,unattributed,unattributed,,,,,,2018-09-28T23:00:22+09:00,b8a44289-f573-4c4a-8d56-a271826722cf,False,False
foreground,,com.kmong.kmong,3.3.5,SM-G960N,samsung,Android8.0.0,124905b3-87e0-444c-a4b7-320badce7778,,,,,,,,2018-09-28T23:00:22+09:00,39355c8b-fbdd-4c46-bf9a-cc5eafaa5d76,,True
goal,False,com.kmong.kmong,3.3.5,SM-G960N,samsung,Android8.0.0,124905b3-87e0-444c-a4b7-320badce7778,unattributed,unattributed,,,,inbox_detail.view,,2018-09-28T23:00:22+09:00,269a8bee-46f4-4bcf-b386-5bc644b15898,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,A3BCCB5E-58D6-4F27-985A-F15B1B5AED4B,unattributed,unattributed,,,,inbox_detail.view,,2018-09-28T23:00:23+09:00,d3b8e1b3-f0d4-4f1b-8bde-d19cc1acacd5,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G960N,samsung,Android8.0.0,124905b3-87e0-444c-a4b7-320badce7778,unattributed,unattributed,,,,inbox.view,,2018-09-28T23:00:23+09:00,4872ddad-1bef-40b3-b34c-fbeef13fdea9,False,True
goal,True,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,47a75acd-fe48-4312-8270-980c242666f8,unattributed,unattributed,,,,category_gig.view,202.0,2018-09-28T23:00:23+09:00,c6c8b9a2-dde5-4540-81b6-04f2e54d7810,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,5BE8FDC4-3D6D-456C-811F-9129630F4F2A,unattributed,unattributed,,,,home.view,,2018-09-28T23:00:23+09:00,1ddbd705-2b3b-4fcb-9e04-eac3a7bae12f,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N935S,samsung,Android7.0,8a871e50-0717-4aed-9bad-04ac3c3793be,unattributed,unattributed,,,,notification_detail.click,,2018-09-28T23:00:24+09:00,e9e4f1fd-9bd1-45e7-901e-c6d661335f2b,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,5BE8FDC4-3D6D-456C-811F-9129630F4F2A,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-28T23:00:24+09:00,f31a8fe1-42be-4b8c-84ca-512cdbfc18b2,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,5BE8FDC4-3D6D-456C-811F-9129630F4F2A,unattributed,unattributed,,,,menu.view,,2018-09-28T23:00:24+09:00,dc033774-785b-4825-b36b-c7642871be3b,False,True
goal,True,com.kmong.kmong,3.3.5,LG-F670S,LGE,Android5.1.1,13d6a47f-9c74-4779-b516-9e9a1bdd37db,unattributed,unattributed,,,,gig_detail.view,408.0,2018-09-28T23:00:24+09:00,a76cab61-6f3d-4aeb-af09-32242d0b2252,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G960N,samsung,Android8.0.0,124905b3-87e0-444c-a4b7-320badce7778,unattributed,unattributed,,,,inbox_detail.view,,2018-09-28T23:00:24+09:00,ada74f5d-6275-45c9-bf7a-79bc1849aafe,False,True
goal,True,com.kmong.kmong,3.3.5,SM-N935K,samsung,Android8.0.0,c0463f7d-f27a-4259-802e-e336cabfd51d,app-market,google-play,,organic,,gig_detail.view,10201.0,2018-09-28T23:00:26+09:00,6ff31ee7-006f-4b42-80ca-6b438c868803,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G935K,samsung,Android8.0.0,1091d55d-568c-4f1d-afdd-14c7b4e139f9,unattributed,unattributed,,,,inbox_detail.view,,2018-09-28T23:00:26+09:00,b67914a4-e669-41c9-b7a0-de20e71e1168,False,True
foreground,,com.kmong.kmong,3.3.5,SM-G935K,samsung,Android8.0.0,1091d55d-568c-4f1d-afdd-14c7b4e139f9,,,,,,,,2018-09-28T23:00:26+09:00,2efbe8ea-e644-4231-a07b-1939c347feb4,,True
goal,False,com.kmong.kmong,3.3.5,SM-N935S,samsung,Android7.0,8a871e50-0717-4aed-9bad-04ac3c3793be,unattributed,unattributed,,,,notification.view,,2018-09-28T23:00:26+09:00,2534b1e0-26ce-4e80-b2c6-c122a64073b1,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G928S,samsung,Android7.0,b654a7d8-5353-473a-aa73-af97266b00ea,unattributed,unattributed,,,,search_gig.view,,2018-09-28T23:00:28+09:00,86cc5d92-5ad1-4c9e-b6f8-c1b2c6b75614,False,True
foreground,,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,32a201c6-f2b7-42eb-98f0-29df675d70b9,,,,,,,,2018-09-28T23:00:29+09:00,f3397121-0a7e-4420-b6d4-cc213f43cdec,,True
background,,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,32a201c6-f2b7-42eb-98f0-29df675d70b9,,,,,,,,2018-09-28T23:00:29+09:00,0798d614-b5ee-4be9-8d47-28e1556bffb9,,True
launch,False,com.kmong.iOS,4.0.1,iPhone,Apple,iOS11.4.1,B392ACFF-B682-4F77-97D6-864A91657315,unattributed,unattributed,,,,,,2018-09-28T23:00:29+09:00,b691ffab-c1ca-466a-be8f-8a364e0b0312,False,False
goal,False,com.kmong.kmong,3.3.5,SM-N935S,samsung,Android7.0,8a871e50-0717-4aed-9bad-04ac3c3793be,unattributed,unattributed,,,,menu.view,,2018-09-28T23:00:29+09:00,ba5e2ad4-f475-4f93-b8db-0ad51c08c038,False,True
goal,True,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,47a75acd-fe48-4312-8270-980c242666f8,unattributed,unattributed,,,,category_gig.view,220.0,2018-09-28T23:00:30+09:00,f0cfa0c6-7e6a-445e-9619-dee4057b7210,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N935S,samsung,Android7.0,8a871e50-0717-4aed-9bad-04ac3c3793be,unattributed,unattributed,,,,seller_profits_history.click,,2018-09-28T23:00:30+09:00,63949cea-9aa9-4dee-af64-9ac7e62973bc,False,True
goal,True,com.kmong.kmong,3.3.2,SM-N950N,samsung,Android8.0.0,27cc7fa2-8b8d-4313-8ffc-c138ccc91e4c,unattributed,unattributed,,,,gig_detail.view,60108.0,2018-09-28T23:00:30+09:00,67b8107e-69af-4cfa-a8ba-2c78af5b4c07,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G955N,samsung,Android8.0.0,0eba7998-7e51-4509-94f5-4adaddce7360,unattributed,unattributed,,,,category_gig.view,903.0,2018-09-28T23:00:30+09:00,3a1491e5-acae-4555-b1d7-1f383ace37a7,False,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,EB29B844-CE16-4097-BE5A-CF19D9E7B547,unattributed,unattributed,,,,gig_detail.view,1103.0,2018-09-28T23:00:31+09:00,ea5a1662-f680-4919-bbd9-fa339e0c234c,False,True
goal,True,com.kmong.kmong,3.3.5,SM-G960N,samsung,Android8.0.0,fd2941b4-7049-4156-b8e2-5e357424e316,stranger,google,mweb-app-install,cpc,,gig_detail.view,40805.0,2018-09-28T23:00:31+09:00,226eae06-f802-4183-a53d-b5667de7e94d,False,True
goal,False,com.kmong.kmong,3.3.2,SM-N950N,samsung,Android8.0.0,27cc7fa2-8b8d-4313-8ffc-c138ccc91e4c,unattributed,unattributed,,,,inbox_detail.view,,2018-09-28T23:00:31+09:00,660c2985-5d83-46c7-bec7-b30644e89a96,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N935S,samsung,Android7.0,8a871e50-0717-4aed-9bad-04ac3c3793be,unattributed,unattributed,,,,menu.view,,2018-09-28T23:00:33+09:00,1e0ff633-be4c-487c-9e07-b0e7144f6551,False,True
launch,False,com.kmong.kmong,3.3.5,LG-M470,LGE,Android7.0,58375dac-fae3-45e0-a03c-d6736d39ae4c,unattributed,unattributed,,,,,,2018-09-28T23:00:33+09:00,89054899-f421-4395-8b23-c637abc066a7,False,False
