eventcategory,isfirstactivity,apppackagename,appversion,devicetype,devicemanufacturer,osversion,canonicaldeviceuuid,sourcetype,channel,params_campaign,params_medium,params_term,inappeventcategory,inappeventlabel,eventdatetime,rowuuid,isfirstgoalactivity,event_rank
foreground,,com.kmong.kmong,3.3.5,SM-G955F,samsung,Android8.0.0,6429d164-b326-4cdf-aa1a-7e1d73f51522,,,,,,,,2018-09-29T11:00:26+09:00,253dfc8a-7c59-43dc-9fdb-585bac2d7fd0,,True
background,,com.kmong.kmong,3.3.5,SM-G965N,samsung,Android8.0.0,e2139357-f3ea-4933-8ca6-6f74eb8769e7,,,,,,,,2018-09-29T11:00:26+09:00,14718add-5947-47db-af70-50cf2bcf62d2,,True
goal,False,com.kmong.kmong,3.3.5,SM-G965N,samsung,Android8.0.0,8df8cb7e-316d-4800-ad37-1025be9721c4,unattributed,unattributed,,,,inbox.view,,2018-09-29T11:00:26+09:00,54185b12-6ae8-4f91-b998-d726c97aaef5,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,5DA66207-963D-445A-8E8D-B2B7A17AFF54,viral,WEB,,,,search_gig.view,,2018-09-29T11:00:26+09:00,dafe8341-30e1-4cf2-8f2b-5334f8d5d926,False,True
goal,False,com.kmong.iOS,4.0.2,iPhone,Apple,iOS11.4.1,9E8A06EE-94CB-4128-AC99-7A81EEC6C3B4,unattributed,unattributed,,,,kmongNotification.view,,2018-09-29T11:00:27+09:00,a35f6c5b-1cc1-4479-8ac4-f0dd3fbdcbef,False,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,A59B9720-515A-4E18-AE3E-041C4AFF607B,,,,,,,,2018-09-29T11:00:27+09:00,18b134af-387a-4445-9f10-1db9c61213ac,,True
goal,False,com.kmong.kmong,3.3.5,LGM-V300K,LGE,Android8.0.0,b15e36b5-7687-4fae-834b-09b9fd9b8681,unattributed,unattributed,,,,inbox.view,,2018-09-29T11:00:27+09:00,4b70d57b-76db-4f74-8d4b-748705c641fa,False,True
goal,True,com.kmong.kmong,3.3.5,SM-G955N,samsung,Android7.0,b58b31f7-4f97-445a-b03d-0be0b61b941a,unattributed,unattributed,,,,buyer_payment_history.view,,2018-09-29T11:00:28+09:00,1d8843d7-5721-4fae-9073-83c73bcb1c86,True,True
background,,com.kmong.kmong,3.3.5,SM-G955F,samsung,Android8.0.0,6429d164-b326-4cdf-aa1a-7e1d73f51522,,,,,,,,2018-09-29T11:00:28+09:00,0549c3f6-dd1c-40db-bbab-bfc020495e5b,,True
install,True,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,d803176b-c213-4fd7-a633-642aa21093e5,app-market,google-play,,organic,,,,2018-09-29T11:00:30+09:00,be9c1a2e-583b-4bea-9be0-c487c91b1949,False,True
background,,com.kmong.kmong,3.3.5,SM-A530N,samsung,Android7.1.1,62c4e38c-b131-49b9-93ae-08011b8f3977,,,,,,,,2018-09-29T11:00:31+09:00,f98ce8c6-ecb4-4ae8-be50-0a66876f4a50,,True
goal,False,com.kmong.kmong,3.3.5,SM-G955N,samsung,Android7.0,b58b31f7-4f97-445a-b03d-0be0b61b941a,unattributed,unattributed,,,,menu.view,,2018-09-29T11:00:32+09:00,eedd969e-1f31-42a5-be37-fb463625ccc7,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4,37CEB448-5F15-4179-95B7-3AEFEB954E2D,unattributed,unattributed,,,,inbox.view,,2018-09-29T11:00:33+09:00,93a4ec53-d880-4a72-bec4-c2802236cda4,False,True
foreground,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.2.1,FE577792-F707-4DD8-9A1B-AAE991553A8F,,,,,,,,2018-09-29T11:00:33+09:00,ed9cfacc-b329-41fc-ad8c-9eb93eecf5ca,,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,44CAE32B-D8A6-44FA-A9EF-5E59E2FBC7CA,unattributed,unattributed,,,,category_gig.view,9.0,2018-09-29T11:00:34+09:00,f667164e-e2f5-4509-8722-d41a66d81710,False,True
background,,com.kmong.kmong,3.3.2,SM-G960N,samsung,Android8.0.0,d8746ac6-6f43-4c9d-a574-1cc3da891cc3,,,,,,,,2018-09-29T11:00:34+09:00,28c972a8-4a54-49d7-a3b5-b80e0a962d5e,,True
goal,True,com.kmong.iOS,4.0.2,iPhone,Apple,iOS11.4.1,9E8A06EE-94CB-4128-AC99-7A81EEC6C3B4,unattributed,unattributed,,,,kmongNotification_detail.view,,2018-09-29T11:00:35+09:00,f1fc4a3c-3fe9-4c36-9d38-b17666c631b5,True,True
goal,True,com.kmong.kmong,3.3.5,SM-N960N,samsung,Android8.1.0,c7d23077-bdc6-41ae-8b7e-2e6cc7a53e59,stranger,(not set),,(not set),,gig_detail.view,107.0,2018-09-29T11:00:35+09:00,685d4076-dbbf-4234-b915-7e03d89f240b,False,True
launch,False,com.kmong.kmong,3.3.2,SM-G935L,samsung,Android8.0.0,4e409955-0124-4f36-b5e2-52b9fac7198d,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T11:00:35+09:00,790689b8-ec27-4ec0-86bf-fb31ee5b1c14,False,True
goal,False,com.kmong.kmong,3.3.5,LGM-V300K,LGE,Android8.0.0,b15e36b5-7687-4fae-834b-09b9fd9b8681,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T11:00:35+09:00,8dd9730a-d82c-4547-88ef-badb96d2c0f3,False,True
goal,True,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,d803176b-c213-4fd7-a633-642aa21093e5,app-market,google-play,,organic,,tutorial.view,,2018-09-29T11:00:36+09:00,c7d683dd-8b06-481e-ac3f-232953c825e0,True,True
goal,True,com.kmong.kmong,3.3.5,SM-A520K,samsung,Android8.0.0,7bd04e0e-d71a-44e7-806e-d31493295e31,stranger,google,mweb-app-install,cpc,,buyer_order_track.view,,2018-09-29T11:00:36+09:00,d683ca5d-42f1-402c-8e86-61a8393d2a41,True,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,44CAE32B-D8A6-44FA-A9EF-5E59E2FBC7CA,unattributed,unattributed,,,,category_list.view,,2018-09-29T11:00:36+09:00,6c893f7b-6a32-46ed-967f-358cce4835cb,False,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.2.1,FE577792-F707-4DD8-9A1B-AAE991553A8F,,,,,,,,2018-09-29T11:00:36+09:00,c7639c85-534d-4454-afd3-f5a95dae766e,,True
goal,False,com.kmong.kmong,3.3.5,SM-G965N,samsung,Android8.0.0,8df8cb7e-316d-4800-ad37-1025be9721c4,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T11:00:36+09:00,8776fdb0-968c-4f2c-a099-416421e02431,False,True
foreground,,com.kmong.kmong,3.3.2,SM-G960N,samsung,Android8.0.0,d8746ac6-6f43-4c9d-a574-1cc3da891cc3,,,,,,,,2018-09-29T11:00:36+09:00,2d1797ef-c99d-4c20-8d73-6d5e17cee080,,True
goal,False,com.kmong.kmong,3.3.2,SM-G960N,samsung,Android8.0.0,d8746ac6-6f43-4c9d-a574-1cc3da891cc3,unattributed,unattributed,,,,gig_detail.view,101.0,2018-09-29T11:00:36+09:00,23bc3d92-dbde-47d0-acfa-8a9a87c08bbc,False,True
launch,False,com.kmong.kmong,3.3.2,SM-G935L,samsung,Android8.0.0,4e409955-0124-4f36-b5e2-52b9fac7198d,unattributed,unattributed,,,,,,2018-09-29T11:00:37+09:00,33735cb7-9fb3-4d38-97b8-4efe1396dab5,False,False
goal,False,com.kmong.iOS,4.0.2,iPhone,Apple,iOS11.4.1,9E8A06EE-94CB-4128-AC99-7A81EEC6C3B4,unattributed,unattributed,,,,kmongNotification.view,,2018-09-29T11:00:38+09:00,c6aa394c-a69f-4691-be3c-6f45f20be681,False,True
background,,com.kmong.kmong,3.3.2,SM-G960N,samsung,Android8.0.0,d8746ac6-6f43-4c9d-a574-1cc3da891cc3,,,,,,,,2018-09-29T11:00:38+09:00,2eac497c-7c07-4ccc-bade-a09fcc470f6a,,True
goal,False,com.kmong.kmong,3.3.5,SM-A720S,samsung,Android8.0.0,65d3cc3a-c1f2-4f9e-8d57-d8abee5e5ce9,app-market,google-play,,organic,,home.view,,2018-09-29T11:00:38+09:00,fd7f2866-d16c-479d-a181-1ea67438ae5b,False,True
goal,False,com.kmong.kmong,3.3.5,LGM-V300K,LGE,Android8.0.0,b15e36b5-7687-4fae-834b-09b9fd9b8681,unattributed,unattributed,,,,gig_detail.view,30107.0,2018-09-29T11:00:39+09:00,8b1e31c3-a66c-45a8-b4f4-322a23bf3429,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,2639DF74-9665-4AC1-A4E1-3C77B9CB2DF3,unattributed,unattributed,,,,inbox.view,,2018-09-29T11:00:39+09:00,aa6853fe-4073-401d-935a-64bab5cdeefa,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,33B290E0-DAAF-4812-BDB2-E3BD9B4A9456,unattributed,unattributed,,,,account_setting_profile.click,,2018-09-29T11:00:39+09:00,694ea258-7180-4961-a689-a4acca69e753,False,True
goal,True,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,d803176b-c213-4fd7-a633-642aa21093e5,app-market,google-play,,organic,,home.view,,2018-09-29T11:00:39+09:00,bb90b79b-6f5f-499e-b33b-c7e38cfe2f97,True,True
foreground,,com.kmong.kmong,3.3.2,SM-G960N,samsung,Android8.0.0,d8746ac6-6f43-4c9d-a574-1cc3da891cc3,,,,,,,,2018-09-29T11:00:40+09:00,b9c6a16c-42d9-4687-9235-f96247dd8f79,,True
goal,False,com.kmong.kmong,3.3.2,SM-G960N,samsung,Android8.0.0,d8746ac6-6f43-4c9d-a574-1cc3da891cc3,unattributed,unattributed,,,,gig_detail.view,101.0,2018-09-29T11:00:40+09:00,5ead5434-d062-471a-8048-e64885f3a9d3,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,44CAE32B-D8A6-44FA-A9EF-5E59E2FBC7CA,unattributed,unattributed,,,,category_gig.view,4.0,2018-09-29T11:00:40+09:00,9724862a-4ddc-4596-a570-766f172115d8,False,True
goal,False,com.kmong.iOS,4.0.2,iPhone,Apple,iOS11.4.1,9E8A06EE-94CB-4128-AC99-7A81EEC6C3B4,unattributed,unattributed,,,,notification.view,,2018-09-29T11:00:40+09:00,61b29bbc-3d29-4735-8a31-6112af36734e,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4,37CEB448-5F15-4179-95B7-3AEFEB954E2D,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T11:00:40+09:00,5f6c08d2-b31f-423c-89d1-28c816cb9a64,False,True
exit,,com.kmong.kmong,3.3.5,SM-A720S,samsung,Android8.0.0,65d3cc3a-c1f2-4f9e-8d57-d8abee5e5ce9,,,,,,,,2018-09-29T11:00:40+09:00,2cbd9130-d1ff-48f1-9257-612192365b01,,True
goal,False,com.kmong.kmong,3.3.5,SM-G965N,samsung,Android8.0.0,8df8cb7e-316d-4800-ad37-1025be9721c4,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T11:00:40+09:00,8687dbbf-da47-48c8-a761-9906500c63d8,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,37B9DD30-49F8-46DE-8EC7-3790A4EF460D,unattributed,unattributed,,,,category_gig.view,2.0,2018-09-29T11:00:40+09:00,cfbe1261-b272-4e64-81fb-eb3aaba2d0cc,False,True
launch,False,com.kmong.iOS,4.0.2,iPhone,Apple,iOS11.4.1,2210A514-BFCC-49F7-B66C-90B64BD0FF1A,unattributed,unattributed,,,,,,2018-09-29T11:00:41+09:00,7a8d5856-0ee8-449e-a675-7f52d292a476,False,False
goal,False,com.kmong.kmong,3.3.2,SM-G960N,samsung,Android8.0.0,d8746ac6-6f43-4c9d-a574-1cc3da891cc3,unattributed,unattributed,,,,category_gig.view,101.0,2018-09-29T11:00:41+09:00,15f131f4-c1fb-4772-bcc8-15757a8bd307,False,True
goal,False,com.kmong.kmong,3.3.2,SM-G960N,samsung,Android8.0.0,d8746ac6-6f43-4c9d-a574-1cc3da891cc3,unattributed,unattributed,,,,menu.view,,2018-09-29T11:00:42+09:00,5f27720a-9fab-4f28-a54b-33661d57074c,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,33B290E0-DAAF-4812-BDB2-E3BD9B4A9456,unattributed,unattributed,,,,gig_detail.view,20307.0,2018-09-29T11:00:42+09:00,1275b3ce-9b9d-4cb7-a57f-c49597b3f73b,False,True
goal,False,com.kmong.iOS,4.0.2,iPhone,Apple,iOS11.4.1,2210A514-BFCC-49F7-B66C-90B64BD0FF1A,unattributed,unattributed,,,,home.view,,2018-09-29T11:00:42+09:00,62fb666e-1923-40ae-9813-758c23341a2a,False,True
launch,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,7C442B94-086A-45C5-AEAD-59E4B7E040EF,unattributed,unattributed,,,,,,2018-09-29T11:00:42+09:00,d578dd6a-9bed-4303-8338-8e4092bb7b24,False,False
