eventcategory,isfirstactivity,apppackagename,appversion,devicetype,devicemanufacturer,osversion,canonicaldeviceuuid,sourcetype,channel,params_campaign,params_medium,params_term,inappeventcategory,inappeventlabel,eventdatetime,rowuuid,isfirstgoalactivity,event_rank
goal,True,com.kmong.kmong,3.3.5,SM-A530N,samsung,Android8.0.0,d84e8243-9ddb-47e2-86a1-302d20ce157f,app-market,google-play,,organic,,category_gig.view,1005.0,2018-09-29T05:02:14+09:00,a6d28c97-8507-4937-b6be-91418145ffe7,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G960N,samsung,Android8.0.0,3548b8c4-a287-4355-bf29-975a8ae6c4ab,unattributed,unattributed,,,,search_gig.view,,2018-09-29T05:02:14+09:00,e09043d6-a1d7-4a54-9098-c7b4cc40fc8d,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G960N,samsung,Android8.0.0,3548b8c4-a287-4355-bf29-975a8ae6c4ab,unattributed,unattributed,,,,search.view,,2018-09-29T05:02:14+09:00,c25dd431-945d-410b-940f-bdd0352ad9cf,False,True
goal,False,com.kmong.kmong,3.3.5,Mi A1,Xiaomi,Android8.1.0,fd13d46d-dcbc-4c40-a5a9-913d7b0b9319,viral,WEB,,,,inbox_detail.view,,2018-09-29T05:02:15+09:00,946018b1-ffc9-444b-944a-143cfa61de54,False,True
goal,True,com.kmong.kmong,3.3.5,SM-G960N,samsung,Android8.0.0,3548b8c4-a287-4355-bf29-975a8ae6c4ab,unattributed,unattributed,,,,gig_detail.view,60204.0,2018-09-29T05:02:22+09:00,d09ab8e3-10a5-420c-a8d9-975246439b13,False,True
background,,com.kmong.kmong,3.3.5,SM-G960N,samsung,Android8.0.0,3548b8c4-a287-4355-bf29-975a8ae6c4ab,,,,,,,,2018-09-29T05:02:37+09:00,682aeaf7-2ff8-43ef-8cd1-ab83d1d0f7a5,,True
background,,com.kmong.iOS,4.0.1,iPhone,Apple,iOS11.4.1,CFC6A656-2F11-40B7-8F74-02C1EB047A70,,,,,,,,2018-09-29T05:02:44+09:00,1a6b554b-e037-4507-bb95-c8db3361a7e0,,True
background,,com.kmong.kmong,3.3.5,Mi A1,Xiaomi,Android8.1.0,fd13d46d-dcbc-4c40-a5a9-913d7b0b9319,,,,,,,,2018-09-29T05:02:50+09:00,4009e751-cf91-4e2d-bf78-d22c772fe27b,,True
goal,True,com.kmong.kmong,3.3.5,SM-A530N,samsung,Android8.0.0,d84e8243-9ddb-47e2-86a1-302d20ce157f,app-market,google-play,,organic,,category_gig.view,1021.0,2018-09-29T05:03:05+09:00,26449e0e-7710-4b2b-a1f7-3de989ff97fe,False,True
goal,False,com.kmong.kmong,3.3.5,SM-A530N,samsung,Android8.0.0,d84e8243-9ddb-47e2-86a1-302d20ce157f,app-market,google-play,,organic,,category_gig.view,1001.0,2018-09-29T05:03:07+09:00,4ea9e3ea-18d1-4132-b20f-ffff2c982375,False,True
goal,False,com.kmong.kmong,3.3.2,SM-N960N,samsung,Android8.1.0,062d034c-3e24-4f8c-bb6a-6611cc31e134,unattributed,unattributed,,,,home.view,,2018-09-29T05:03:22+09:00,f3fb3801-48e1-4d9f-92a8-f093dbb7838c,False,True
launch,False,com.kmong.kmong,3.3.2,SM-N960N,samsung,Android8.1.0,062d034c-3e24-4f8c-bb6a-6611cc31e134,unattributed,unattributed,,,,,,2018-09-29T05:03:22+09:00,ad6f8702-f404-4457-8f5e-8020eb2c1a43,False,False
exit,,com.kmong.kmong,3.3.2,SM-N960N,samsung,Android8.1.0,062d034c-3e24-4f8c-bb6a-6611cc31e134,,,,,,,,2018-09-29T05:03:22+09:00,f4feaefb-d1b6-444d-bc99-1c21540721ba,,True
goal,False,com.kmong.kmong,3.3.2,SM-N960N,samsung,Android8.1.0,062d034c-3e24-4f8c-bb6a-6611cc31e134,unattributed,unattributed,,,,inbox.view,,2018-09-29T05:03:25+09:00,bc443b7a-efb3-4eb1-baae-011378686678,False,True
goal,False,com.kmong.kmong,3.3.2,SM-N960N,samsung,Android8.1.0,062d034c-3e24-4f8c-bb6a-6611cc31e134,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T05:03:29+09:00,e3e7918f-d0f9-41a1-848b-2e914bd211c2,False,True
foreground,,com.kmong.kmong,3.3.5,Mi A1,Xiaomi,Android8.1.0,fd13d46d-dcbc-4c40-a5a9-913d7b0b9319,,,,,,,,2018-09-29T05:03:36+09:00,651be988-71b7-4d71-b0ca-9e1a29c591d4,,True
goal,False,com.kmong.kmong,3.3.5,Mi A1,Xiaomi,Android8.1.0,fd13d46d-dcbc-4c40-a5a9-913d7b0b9319,viral,WEB,,,,inbox_detail.view,,2018-09-29T05:03:36+09:00,afbf413a-eef0-4c17-b2f7-fd6615739b75,False,True
goal,False,com.kmong.kmong,3.3.5,Mi A1,Xiaomi,Android8.1.0,fd13d46d-dcbc-4c40-a5a9-913d7b0b9319,viral,WEB,,,,inbox.view,,2018-09-29T05:03:38+09:00,859e19a7-1bcd-4f94-8ec7-e1757b4db3a9,False,True
goal,False,com.kmong.kmong,3.3.5,Mi A1,Xiaomi,Android8.1.0,fd13d46d-dcbc-4c40-a5a9-913d7b0b9319,viral,WEB,,,,inbox_detail.view,,2018-09-29T05:03:39+09:00,b0eea790-f1cf-4db3-ae4f-8bd8d6fe07a6,False,True
background,,com.kmong.kmong,3.3.2,SM-N916S,samsung,Android6.0.1,a5d51610-a835-48c9-9bbb-be481c401e72,,,,,,,,2018-09-29T05:03:50+09:00,92d9801d-d650-4c76-a1b7-f660b66c0959,,True
launchInSession,,com.kmong.kmong,3.3.2,SM-N916S,samsung,Android6.0.1,a5d51610-a835-48c9-9bbb-be481c401e72,,,,,,,,2018-09-29T05:03:56+09:00,7acf4fdb-c444-42ef-a8a7-1e22ded96b05,,False
goal,False,com.kmong.kmong,3.3.2,SM-N916S,samsung,Android6.0.1,a5d51610-a835-48c9-9bbb-be481c401e72,unattributed,unattributed,,,,inbox.view,,2018-09-29T05:03:56+09:00,20891f60-1be2-4510-a13b-39640a081b73,False,True
exit,,com.kmong.kmong,3.3.2,SM-N916S,samsung,Android6.0.1,a5d51610-a835-48c9-9bbb-be481c401e72,,,,,,,,2018-09-29T05:03:56+09:00,54165089-db0b-445d-bc96-b87e1b6944d8,,True
goal,False,com.kmong.kmong,3.3.5,Mi A1,Xiaomi,Android8.1.0,fd13d46d-dcbc-4c40-a5a9-913d7b0b9319,viral,WEB,,,,inbox.view,,2018-09-29T05:03:57+09:00,65163210-fb31-40f7-8dd6-2a28ae6817c8,False,True
goal,False,com.kmong.kmong,3.3.5,Mi A1,Xiaomi,Android8.1.0,fd13d46d-dcbc-4c40-a5a9-913d7b0b9319,viral,WEB,,,,inbox_detail.view,,2018-09-29T05:04:03+09:00,8c76620c-bed7-443b-b770-4530fb332227,False,True
goal,False,com.kmong.kmong,3.3.5,Mi A1,Xiaomi,Android8.1.0,fd13d46d-dcbc-4c40-a5a9-913d7b0b9319,viral,WEB,,,,inbox.view,,2018-09-29T05:04:06+09:00,83fde60c-4297-425e-bb1b-2ff773e05e5b,False,True
goal,False,com.kmong.kmong,3.3.5,Mi A1,Xiaomi,Android8.1.0,fd13d46d-dcbc-4c40-a5a9-913d7b0b9319,viral,WEB,,,,menu.view,,2018-09-29T05:04:08+09:00,eedc84ae-10f3-4b6a-b4f5-5d4b70c5a6bf,False,True
goal,False,com.kmong.kmong,3.3.5,Mi A1,Xiaomi,Android8.1.0,fd13d46d-dcbc-4c40-a5a9-913d7b0b9319,viral,WEB,,,,home.view,,2018-09-29T05:04:09+09:00,fbef51eb-d97c-4ac1-b7e1-8acc79969799,False,True
goal,False,com.kmong.kmong,3.3.5,Mi A1,Xiaomi,Android8.1.0,fd13d46d-dcbc-4c40-a5a9-913d7b0b9319,viral,WEB,,,,category_list.view,,2018-09-29T05:04:10+09:00,388bff0d-4af3-4595-bb3e-ead6cc8831ff,False,True
goal,False,com.kmong.kmong,3.3.5,Mi A1,Xiaomi,Android8.1.0,fd13d46d-dcbc-4c40-a5a9-913d7b0b9319,viral,WEB,,,,bookmarks_gig.view,,2018-09-29T05:04:11+09:00,9c0de592-22dd-43ff-a1c1-b99c3ceef43e,False,True
goal,False,com.kmong.kmong,3.3.5,Mi A1,Xiaomi,Android8.1.0,fd13d46d-dcbc-4c40-a5a9-913d7b0b9319,viral,WEB,,,,inbox.view,,2018-09-29T05:04:14+09:00,e7383eec-0ac8-4782-a142-a8dd1e074057,False,True
goal,False,com.kmong.kmong,3.3.5,Mi A1,Xiaomi,Android8.1.0,fd13d46d-dcbc-4c40-a5a9-913d7b0b9319,viral,WEB,,,,inbox_detail.view,,2018-09-29T05:04:16+09:00,8cbe1a88-682b-4eb4-b4c4-e5e134da1065,False,True
goal,False,com.kmong.kmong,3.3.5,Mi A1,Xiaomi,Android8.1.0,fd13d46d-dcbc-4c40-a5a9-913d7b0b9319,viral,WEB,,,,inbox.view,,2018-09-29T05:04:18+09:00,63d84027-5960-48e4-badf-d57f9ef802ac,False,True
background,,com.kmong.kmong,3.3.5,Mi A1,Xiaomi,Android8.1.0,fd13d46d-dcbc-4c40-a5a9-913d7b0b9319,,,,,,,,2018-09-29T05:04:19+09:00,a394f5ca-51d3-453a-a859-0a868a766690,,True
goal,False,com.kmong.kmong,3.3.5,SM-N916K,samsung,Android6.0.1,1c84ee9d-c261-4925-8566-9757075e5a1b,unattributed,unattributed,,,,inbox.view,,2018-09-29T05:04:24+09:00,9599b464-d6ee-4f4d-9e3a-83d3519f1318,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N916K,samsung,Android6.0.1,1c84ee9d-c261-4925-8566-9757075e5a1b,unattributed,unattributed,,,,home.view,,2018-09-29T05:04:26+09:00,5148e609-593f-4a88-811c-ecc88b7413b5,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N916K,samsung,Android6.0.1,1c84ee9d-c261-4925-8566-9757075e5a1b,unattributed,unattributed,,,,bookmarks_gig.view,,2018-09-29T05:04:27+09:00,cec8f2b5-23d4-4f61-9961-af3222d67829,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N916K,samsung,Android6.0.1,1c84ee9d-c261-4925-8566-9757075e5a1b,unattributed,unattributed,,,,home.view,,2018-09-29T05:04:29+09:00,7094a521-c5c0-45e4-b61d-9e52f72b2f5d,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N916K,samsung,Android6.0.1,1c84ee9d-c261-4925-8566-9757075e5a1b,unattributed,unattributed,,,,inbox.view,,2018-09-29T05:04:30+09:00,742ecd23-181d-4448-99d6-0771906fd80c,False,True
launch,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,AF928B5F-6182-4803-A9E1-1D55E160BA21,unattributed,unattributed,,,,,,2018-09-29T05:04:33+09:00,2c0e9add-d34a-4b76-9e93-7cac91fd89aa,False,False
goal,False,com.kmong.kmong,3.3.5,SM-N916K,samsung,Android6.0.1,1c84ee9d-c261-4925-8566-9757075e5a1b,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T05:04:34+09:00,0fbf35f6-28fc-4b7e-bd86-357622851174,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,AF928B5F-6182-4803-A9E1-1D55E160BA21,unattributed,unattributed,,,,home.view,,2018-09-29T05:04:34+09:00,c071a1d0-1d63-4262-b6d3-95657e892026,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,AF928B5F-6182-4803-A9E1-1D55E160BA21,unattributed,unattributed,,,,menu.view,,2018-09-29T05:04:38+09:00,4cb97c70-340c-43b7-a3a8-bd5962f1c9f8,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N916K,samsung,Android6.0.1,1c84ee9d-c261-4925-8566-9757075e5a1b,unattributed,unattributed,,,,inbox.view,,2018-09-29T05:04:43+09:00,8fdec4cc-4c71-4a29-b4de-43e5b923bf3e,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,AF928B5F-6182-4803-A9E1-1D55E160BA21,unattributed,unattributed,,,,buyer_order_history.view,,2018-09-29T05:04:43+09:00,7669d608-7aff-4371-bdf0-8c3f07ae1d00,False,True
launch,False,com.kmong.kmong,3.3.3,SM-N916L,samsung,Android6.0.1,e6f24f46-b728-42ad-b91b-3147850fa574,unattributed,unattributed,,,,,,2018-09-29T05:04:45+09:00,f1a66d8c-05a6-4b0a-9439-4a0480193b3d,False,False
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,AF928B5F-6182-4803-A9E1-1D55E160BA21,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T05:04:45+09:00,45b192c8-01f2-475f-aa8a-056a44cb954f,False,True
exit,,com.kmong.kmong,3.3.3,SM-N916L,samsung,Android6.0.1,e6f24f46-b728-42ad-b91b-3147850fa574,,,,,,,,2018-09-29T05:04:47+09:00,ebec619e-f3c4-4b15-9c81-a471a3d2e6a9,,True
goal,False,com.kmong.kmong,3.3.5,SM-N916K,samsung,Android6.0.1,1c84ee9d-c261-4925-8566-9757075e5a1b,unattributed,unattributed,,,,home.view,,2018-09-29T05:04:51+09:00,290c7284-4c57-41fa-b306-587ae58993cd,False,True
exit,,com.kmong.kmong,3.3.5,SM-N916K,samsung,Android6.0.1,1c84ee9d-c261-4925-8566-9757075e5a1b,,,,,,,,2018-09-29T05:04:54+09:00,1e506f19-2140-4413-86f3-4387babd9a7d,,True
background,,com.kmong.kmong,3.3.5,SM-N916K,samsung,Android6.0.1,1c84ee9d-c261-4925-8566-9757075e5a1b,,,,,,,,2018-09-29T05:04:55+09:00,4e1bf41f-f881-45c9-85d5-c74657beec68,,True
foreground,,com.kmong.kmong,3.3.5,SM-G960N,samsung,Android8.0.0,3548b8c4-a287-4355-bf29-975a8ae6c4ab,,,,,,,,2018-09-29T05:04:58+09:00,ac99164a-bafc-46d4-9902-c7f40cd11fbf,,True
goal,False,com.kmong.kmong,3.3.5,SM-G960N,samsung,Android8.0.0,3548b8c4-a287-4355-bf29-975a8ae6c4ab,unattributed,unattributed,,,,gig_detail.view,60204.0,2018-09-29T05:04:58+09:00,70dc8e19-67b6-4ab9-ba5a-02fea5616075,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G960N,samsung,Android8.0.0,3548b8c4-a287-4355-bf29-975a8ae6c4ab,unattributed,unattributed,,,,search.view,,2018-09-29T05:05:15+09:00,c1721e45-bffc-43ef-bd6c-6b60bf762619,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G960N,samsung,Android8.0.0,3548b8c4-a287-4355-bf29-975a8ae6c4ab,unattributed,unattributed,,,,search_gig.view,,2018-09-29T05:05:15+09:00,eff46bd0-368c-4968-9912-fb93f81a5cb6,False,True
launch,False,com.kmong.kmong,3.3.2,SM-G935L,samsung,Android7.0,5e7b8346-0d43-44b8-b55c-d100e25562af,unattributed,unattributed,,,,,,2018-09-29T05:05:17+09:00,aa2202ee-1fce-4482-890a-20e7291a0d50,False,False
goal,False,com.kmong.kmong,3.3.2,SM-G935L,samsung,Android7.0,5e7b8346-0d43-44b8-b55c-d100e25562af,unattributed,unattributed,,,,home.view,,2018-09-29T05:05:17+09:00,9bbe92f5-df6f-41b0-af5c-db9ce7d75e5d,False,True
goal,False,com.kmong.kmong,3.3.2,SM-G935L,samsung,Android7.0,5e7b8346-0d43-44b8-b55c-d100e25562af,unattributed,unattributed,,,,notification.view,,2018-09-29T05:05:20+09:00,7a76d718-2fd9-4593-92e2-7690cc49bbd9,False,True
goal,False,com.kmong.kmong,3.3.2,SM-G935L,samsung,Android7.0,5e7b8346-0d43-44b8-b55c-d100e25562af,unattributed,unattributed,,,,notification.view,,2018-09-29T05:05:22+09:00,02fb74e6-d45d-4624-844a-4dde8ab598d7,False,True
background,,com.kmong.kmong,3.3.2,SM-G935L,samsung,Android7.0,5e7b8346-0d43-44b8-b55c-d100e25562af,,,,,,,,2018-09-29T05:05:25+09:00,1456b53f-72b2-411a-903e-54af6aa8ea2b,,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,AF928B5F-6182-4803-A9E1-1D55E160BA21,unattributed,unattributed,,,,buyer_order_history.view,,2018-09-29T05:05:26+09:00,e71d4787-ea57-44bb-8cd7-f71995830db8,False,True
