id,count
851,76.30932
852,162.33203
853,-24.536291
857,178.86559
858,28.90525
859,178.66336
861,20.97924
867,107.11016
870,196.78317
871,183.97055
872,256.93497
874,447.57858
881,205.12637
886,104.09536
890,31.193995
895,173.29904
899,86.48914
900,231.37363
901,244.05385
902,240.82542
903,68.732376
913,237.51521
918,177.86362
923,117.87339
924,-49.557938
926,28.79362
927,41.83827
930,213.13965
934,52.045425
937,108.27411
939,169.41617
941,94.13044
942,348.8813
946,240.2055
950,97.02749
953,85.1541
959,77.63527
961,42.11222
962,86.25017
964,80.01007
969,203.45918
971,122.328575
976,29.300358
978,261.40356
980,189.28778
981,200.49634
990,259.6142
993,5.8635554
996,25.451996
998,348.4444
999,203.77745
1006,127.527176
1008,15.883249
1013,44.314716
1015,68.176994
1016,24.640064
1022,220.58101
1026,210.64572
1028,256.1328
1031,13.779259
1034,-4.2362256
1037,197.24194
1040,57.651974
1042,41.799595
1046,18.295305
1048,68.5245
1049,135.61206
1050,73.7096
1051,191.0371
1052,208.56024
1055,179.00299
1060,129.43991
1064,38.215603
1066,52.39958
1071,50.37313
1073,-9.626145
1089,228.58495
1091,129.86934
1092,95.367645
1093,224.30034
1096,257.32907
1097,217.11908
1098,20.087479
1099,47.537914
1102,202.43044
1107,84.96021
1109,16.061506
1111,126.37886
1112,128.09415
1114,407.24332
1116,282.46622
1117,45.029972
1118,55.366116
1122,178.62817
1124,194.17284
1127,83.66812
1133,254.13608
1134,8.4951935
1135,132.46278
1139,244.82812
1143,-4.084627
1150,118.55744
1151,135.31027
1153,270.458
1155,45.525284
1162,36.75123
1163,168.92815
1166,8.053406
1171,97.99059
1172,1.774679
1173,280.24722
1174,122.47739
1177,155.80222
1178,104.13781
1184,124.892235
1185,152.24796
1186,64.683266
1187,96.3978
1188,254.25482
1191,173.8056
1207,87.68077
1213,70.18965
1215,73.07589
1223,200.75133
1227,143.45053
1236,20.85349
1237,61.72147
1238,64.18162
1241,10.007461
1248,39.059963
1250,51.255047
1251,134.52124
1253,79.714966
1255,102.95969
1257,208.21031
1261,113.99971
1262,333.75882
1265,157.99391
1273,159.35709
1277,266.35147
1278,53.096714
1280,83.57682
1284,179.65616
1285,241.06546
1288,47.991005
1295,91.41094
1297,387.76834
1299,233.70444
1304,133.0452
1308,22.697739
1310,90.85301
1311,53.015766
1314,113.4618
1315,78.27706
1318,-23.905117
1320,323.45123
1321,244.76672
1322,200.84236
1330,128.66599
1333,179.35959
1334,173.35468
1341,156.91832
1344,128.68896
1351,230.07884
1354,44.375942
1356,37.988167
1363,123.375595
1365,139.6089
1369,104.208244
1373,67.07956
1375,110.43229
1377,47.438187
1379,182.48932
1380,278.43326
1381,73.94608
1384,182.24715
1390,215.94302
1393,227.81824
1395,19.584024
1399,367.95557
1400,96.671364
1401,205.7752
1404,147.22531
1408,11.44221
1409,3.2405896
1413,220.50346
1416,235.80028
1418,116.70686
1423,80.851105
1424,17.537432
1425,10.285433
1433,309.34357
1434,169.02979
1436,365.13025
1442,231.75879
1444,106.28379
1445,89.21062
1452,204.25377
1455,206.45497
1462,79.38637
1467,73.05858
1472,27.399712
1475,198.4505
1493,95.0699
1501,213.28668
1503,332.3301
1504,202.77914
1505,42.00752
1511,255.16933
1512,47.985706
1513,94.26954
1514,87.7771
1528,268.8259
1533,280.67096
1534,48.078403
1536,155.46432
1537,101.56244
1539,97.756805
1550,178.92128
1552,217.22704
1554,162.01932
1555,327.64957
1556,26.163668
1559,19.955008
1563,187.84695
1566,175.83577
1567,79.332146
1568,39.163666
1571,225.92374
1572,38.68706
1574,70.63052
1577,41.342422
1583,36.477013
1585,42.641342
1586,169.83081
1587,196.12422
1596,154.03082
1602,41.0243
1604,37.088577
1605,26.54073
1610,272.10892
1611,116.74273
1616,15.99261
1617,31.02019
1618,9.688113
1622,77.851845
1623,23.784523
1628,298.96786
1631,-1.5237794
1632,219.10718
1633,246.35063
1634,225.95647
1636,201.48367
1637,111.75932
1643,155.58157
1644,97.54801
1646,111.71725
1648,184.00641
1651,1.1871762
1656,27.421738
1658,142.56326
1659,21.726131
1665,123.829384
1666,147.23358
1670,41.53978
1674,184.9364
1679,232.08646
1680,197.23604
1683,356.01227
1686,25.8184
1691,81.80757
1693,56.218483
1696,46.774395
1697,39.47913
1703,54.83691
1706,28.698652
1709,201.35355
1710,78.73542
1712,258.78577
1713,101.231384
1718,345.41266
1719,170.18811
1722,276.40494
1723,157.59647
1724,246.77875
1728,49.10309
1730,34.491356
1732,42.893944
1737,18.995396
1745,63.88266
1747,28.049269
1748,-5.2021275
1755,123.22986
1759,10.695196
1761,246.67871
1764,236.38492
1765,107.710205
1766,70.260666
1768,122.954315
1770,49.51868
1771,143.82195
1774,88.9984
1785,106.120605
1788,204.11887
1792,6.0057
1794,260.61618
1797,99.91008
1798,3.0568683
1799,256.0967
1802,106.482735
1806,-7.6438828
1808,79.71639
1810,265.15143
1818,112.56851
1819,368.8305
1820,290.5199
1822,222.76622
1826,183.24051
1827,239.74617
1835,37.378685
1841,132.40805
1842,131.7501
1843,48.09474
1846,60.94161
1849,100.6746
1850,240.30632
1851,173.49692
1857,63.467995
1858,179.45944
1860,106.59553
1861,225.11525
1864,91.00389
1869,296.20612
1871,77.515205
1872,-12.126091
1875,13.162032
1878,275.37292
1879,229.85963
1885,92.48349
1888,123.02187
1889,35.723637
1890,95.50357
1896,138.44577
1897,176.55804
1898,120.26792
1900,136.57669
1905,33.45847
1908,68.57096
1909,72.614105
1913,44.248405
1918,87.61416
1922,401.1132
1923,92.298874
1925,179.5065
1926,146.57378
1927,224.93088
1930,182.2039
1935,31.473278
1939,153.82416
1942,54.679558
1943,164.47058
1948,277.35376
1949,222.15479
1951,68.145935
1953,116.48149
1959,135.07649
1963,44.12696
1967,131.61989
1973,226.07373
1975,15.986013
1976,70.622025
1990,140.78824
1993,99.26076
1997,174.51282
1999,67.129745
2001,314.15933
2004,62.11589
2010,136.7676
2013,99.899506
2017,297.0901
2021,98.77371
2023,123.38587
2026,154.8774
2037,49.26725
2039,191.34027
2041,35.849678
2046,44.45482
2050,-16.877506
2060,215.56181
2067,93.626686
2069,183.76201
2072,289.0171
2074,129.0351
2079,143.88867
2083,13.848698
2085,147.19879
2087,11.858614
2093,160.29495
2094,51.27667
2097,-5.101616
2103,124.43059
2104,10.672035
2107,171.957
2108,26.813292
2110,103.22538
2115,226.4091
2117,38.186806
2125,200.15347
2127,348.023
2133,31.256285
2134,377.2071
2135,106.102806
2141,277.07062
2143,16.618599
2145,77.66665
2146,70.84888
2147,313.44547
2148,9.732463
2149,64.18934
2165,116.44726
2166,131.16336
2177,167.86476
