eventcategory,isfirstactivity,apppackagename,appversion,devicetype,devicemanufacturer,osversion,canonicaldeviceuuid,sourcetype,channel,params_campaign,params_medium,params_term,inappeventcategory,inappeventlabel,eventdatetime,rowuuid,isfirstgoalactivity,event_rank
background,,com.kmong.iOS,4.0.1,iPhone,Apple,iOS11.3,4CDC229F-DE68-4E9C-8098-1E024C58A24B,,,,,,,,2018-09-28T03:00:26+09:00,22257d56-fa9c-4589-9e92-b4fa46db81db,,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,51e8e392-0f13-4f6f-9ded-2b897bd18c61,unattributed,unattributed,,,,gig_detail.view,107.0,2018-09-28T03:00:27+09:00,82469aed-7143-43b8-8960-0c424f74e2e9,False,True
exit,,com.kmong.kmong,3.3.5,SM-G965N,samsung,Android8.0.0,d3b20038-e1b1-4e62-bad4-09b15e0f5dd3,,,,,,,,2018-09-28T03:00:27+09:00,224b1a76-de51-411d-bac4-24d55d628b6b,,True
goal,True,com.kmong.kmong,3.3.5,LGM-G600K,LGE,Android8.0.0,959247e0-ae74-4951-80c7-d1437b1a5239,unattributed,unattributed,,,,gig_detail.view,715.0,2018-09-28T03:00:28+09:00,ead295eb-012d-47d6-939e-9ea2cc1b3e47,False,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4,A64C4B80-A0D1-4F0A-B339-5C9B2E192685,,,,,,,,2018-09-28T03:00:28+09:00,d4e7b2d5-f29a-43b1-ac19-7d2d81c54a04,,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,0AB81A3E-1683-4C75-B93D-4FD5AEDB7C40,unattributed,unattributed,,,,category_gig.view,6.0,2018-09-28T03:00:28+09:00,86cd2d96-ec8c-4dcb-8dfe-963845d7954e,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,51e8e392-0f13-4f6f-9ded-2b897bd18c61,unattributed,unattributed,,,,gig_detail.view,107.0,2018-09-28T03:00:28+09:00,e884c1e4-467d-4328-b3a2-e0188e0fd90b,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,3A983F25-FB4A-4361-8169-E4047322293D,viral,WEB,,,,inbox.view,,2018-09-28T03:00:30+09:00,1309f939-82f0-4630-a74c-152bd2507d39,False,True
goal,False,com.kmong.kmong,3.3.5,SM-A530N,samsung,Android8.0.0,0a712854-dc5f-412b-ada6-ea518778cc8d,stranger,google,mweb-app-install,cpc,,home.view,,2018-09-28T03:00:31+09:00,0567dd17-240f-4b46-bdf9-6e7738a56c41,False,True
foreground,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,AA93023A-D296-4406-8230-79B945C5129C,,,,,,,,2018-09-28T03:00:32+09:00,046936ac-7245-4028-a2e7-a0801279063a,,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,AA93023A-D296-4406-8230-79B945C5129C,viral,pc_naver,design,cpc,로고제작,category_gig.view,2.0,2018-09-28T03:00:35+09:00,ba08c86e-0b94-40da-bfcd-9adb7e515e14,False,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,0AB81A3E-1683-4C75-B93D-4FD5AEDB7C40,unattributed,unattributed,,,,gig_detail.view,60101.0,2018-09-28T03:00:37+09:00,fcc9a20d-ed1b-451a-ae45-9025421109d6,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,1E4274C0-5903-4735-AE09-63EAB0585789,unattributed,unattributed,,,,category_gig.view,2.0,2018-09-28T03:00:38+09:00,f00c6e5c-79ec-4375-9bc8-59b2640b83b9,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,F7CFA110-10A0-4F50-8046-9CE4E1CAE504,unattributed,unattributed,,,,gig_detail.view,30102.0,2018-09-28T03:00:38+09:00,a10ba168-e6e7-441a-89bd-68748ce72669,False,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,0AB81A3E-1683-4C75-B93D-4FD5AEDB7C40,unattributed,unattributed,,,,gig_detail.view,60101.0,2018-09-28T03:00:38+09:00,f6f59134-f08f-4617-9d0f-89e0115d20ae,False,True
background,,com.kmong.kmong,3.3.5,SM-A530N,samsung,Android8.0.0,0a712854-dc5f-412b-ada6-ea518778cc8d,,,,,,,,2018-09-28T03:00:40+09:00,b26f61a8-91ff-4e5c-9a59-357b3aefe8ee,,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,51e8e392-0f13-4f6f-9ded-2b897bd18c61,unattributed,unattributed,,,,gig_detail.view,107.0,2018-09-28T03:00:40+09:00,83576e45-d2fe-4cb6-9a77-27772b05d2d9,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,51e8e392-0f13-4f6f-9ded-2b897bd18c61,unattributed,unattributed,,,,gig_detail.view,107.0,2018-09-28T03:00:41+09:00,c4e83979-20bf-49df-9c9e-565853f613fc,False,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,1E4274C0-5903-4735-AE09-63EAB0585789,unattributed,unattributed,,,,gig_detail.view,218.0,2018-09-28T03:00:43+09:00,cd7dd844-3f21-452e-96c6-ea21d6c5bfdf,False,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,1E4274C0-5903-4735-AE09-63EAB0585789,unattributed,unattributed,,,,gig_detail.view,218.0,2018-09-28T03:00:44+09:00,abb7d542-e6f2-438a-946b-29096fce7a49,False,True
foreground,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4,A64C4B80-A0D1-4F0A-B339-5C9B2E192685,,,,,,,,2018-09-28T03:00:47+09:00,d911ad77-6aa5-4aa4-af4c-cdfb105382ff,,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,3A983F25-FB4A-4361-8169-E4047322293D,,,,,,,,2018-09-28T03:00:48+09:00,88e3264d-81bf-4f89-a6aa-1bccb74457f9,,True
goal,False,com.kmong.kmong,3.3.5,LGM-X600K,LGE,Android7.1.1,6955cace-a623-4861-9d1b-8dd37ab45138,unattributed,unattributed,,,,gig_detail.view,1104.0,2018-09-28T03:00:49+09:00,cee08f1c-a895-41f2-8033-24b4e57dcddc,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,1E4274C0-5903-4735-AE09-63EAB0585789,unattributed,unattributed,,,,category_gig.view,2.0,2018-09-28T03:00:49+09:00,2df9c328-82f6-4668-99c8-6f2d205a84c8,False,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS10.3.3,CFC31B3B-300D-4C07-9E7D-1654F8B48C87,,,,,,,,2018-09-28T03:00:50+09:00,1cc37eba-085b-4af6-a290-1b1821ab1e0c,,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,1E4274C0-5903-4735-AE09-63EAB0585789,unattributed,unattributed,,,,gig_detail.view,218.0,2018-09-28T03:00:52+09:00,1f44aec3-b224-4a03-be2f-9f77eb66e62f,False,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,1E4274C0-5903-4735-AE09-63EAB0585789,unattributed,unattributed,,,,gig_detail.view,218.0,2018-09-28T03:00:53+09:00,ca159bf0-2c76-4dcd-8492-16e61eed1d37,False,True
launch,False,com.kmong.kmong,3.3.5,SM-N920S,samsung,Android7.0,83e34d78-f590-42a3-b9e7-5d5dce1a3b44,unattributed,unattributed,,,,,,2018-09-28T03:00:54+09:00,0b3c6aa0-41a1-43cc-85ff-839e85cb8fc5,False,False
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,F7CFA110-10A0-4F50-8046-9CE4E1CAE504,unattributed,unattributed,,,,category_gig.view,3.0,2018-09-28T03:00:55+09:00,0f4650a1-3163-4f1a-90cf-ecb95eec3f55,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N920S,samsung,Android7.0,83e34d78-f590-42a3-b9e7-5d5dce1a3b44,unattributed,unattributed,,,,home.view,,2018-09-28T03:00:57+09:00,c2004b01-934b-4272-83dc-11934ecaf30e,False,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,F7CFA110-10A0-4F50-8046-9CE4E1CAE504,unattributed,unattributed,,,,gig_detail.view,30102.0,2018-09-28T03:00:57+09:00,8bc61d81-d555-4b44-8908-a500417cbdd0,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,AA93023A-D296-4406-8230-79B945C5129C,viral,pc_naver,design,cpc,로고제작,gig_detail.view,218.0,2018-09-28T03:00:57+09:00,d9642af0-d3dc-4931-b72c-6579ac78c689,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,AA93023A-D296-4406-8230-79B945C5129C,viral,pc_naver,design,cpc,로고제작,gig_detail.view,218.0,2018-09-28T03:00:58+09:00,00d469f5-f691-48c6-8473-df7036a93f74,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N920S,samsung,Android7.0,83e34d78-f590-42a3-b9e7-5d5dce1a3b44,unattributed,unattributed,,,,inbox.view,,2018-09-28T03:00:58+09:00,68e5bc1d-55ce-4d01-9675-e50cc483a924,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N920S,samsung,Android7.0,83e34d78-f590-42a3-b9e7-5d5dce1a3b44,unattributed,unattributed,,,,inbox_detail.view,,2018-09-28T03:01:01+09:00,ef60f7ea-b1d6-431f-98a0-34eda55c29bb,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,6FB48CFA-D9E9-44A7-840C-BD46E39BD0E3,viral,WEB,,,,category_gig.view,4.0,2018-09-28T03:01:01+09:00,ec825dd0-6f4f-4fe0-b39e-ee0f9a1f2cef,False,True
background,,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,51e8e392-0f13-4f6f-9ded-2b897bd18c61,,,,,,,,2018-09-28T03:01:03+09:00,a123cff0-a305-45b5-8fd6-82ea0122908f,,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,F7CFA110-10A0-4F50-8046-9CE4E1CAE504,unattributed,unattributed,,,,category_gig.view,3.0,2018-09-28T03:01:06+09:00,77843a80-4656-41d1-a8ad-f86fe2ece04b,False,True
goal,False,com.kmong.kmong,3.3.5,LGM-G600K,LGE,Android8.0.0,959247e0-ae74-4951-80c7-d1437b1a5239,unattributed,unattributed,,,,gig_detail.view,715.0,2018-09-28T03:01:09+09:00,7b705a1b-aace-4bf6-9fce-ffd77d1f57a0,False,True
goal,False,com.kmong.kmong,3.3.5,LGM-G600K,LGE,Android8.0.0,959247e0-ae74-4951-80c7-d1437b1a5239,unattributed,unattributed,,,,gig_detail.view,715.0,2018-09-28T03:01:10+09:00,17e2d5af-4410-466b-be94-031afcf3a528,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,F7CFA110-10A0-4F50-8046-9CE4E1CAE504,unattributed,unattributed,,,,gig_detail.view,30102.0,2018-09-28T03:01:10+09:00,33546724-2850-4573-b02b-08832fc9d3e4,False,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,6FB48CFA-D9E9-44A7-840C-BD46E39BD0E3,viral,WEB,,,,gig_detail.view,41201.0,2018-09-28T03:01:14+09:00,0f3e9729-91fe-4664-a97b-8387660d9ba0,False,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,6FB48CFA-D9E9-44A7-840C-BD46E39BD0E3,viral,WEB,,,,gig_detail.view,41201.0,2018-09-28T03:01:15+09:00,0fce5ce6-7878-41fa-a0b7-15d9292b426f,False,True
goal,False,com.kmong.kmong,3.3.5,LGM-G600K,LGE,Android8.0.0,959247e0-ae74-4951-80c7-d1437b1a5239,unattributed,unattributed,,,,category_gig.view,715.0,2018-09-28T03:01:15+09:00,ede61339-a8c8-41e8-857d-e5b9a3c28d88,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,0AB81A3E-1683-4C75-B93D-4FD5AEDB7C40,unattributed,unattributed,,,,category_gig.view,6.0,2018-09-28T03:01:22+09:00,e25dc700-5dfc-44b1-9f59-88b2d24a0879,False,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,0AB81A3E-1683-4C75-B93D-4FD5AEDB7C40,unattributed,unattributed,,,,gig_detail.view,60101.0,2018-09-28T03:01:25+09:00,c0544ef4-7e8b-468b-8172-28b73d941aa6,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,F7CFA110-10A0-4F50-8046-9CE4E1CAE504,unattributed,unattributed,,,,category_gig.view,3.0,2018-09-28T03:01:27+09:00,24e515bc-a636-4d33-ba67-a0091c8f7eb9,False,True
launch,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.1.1,A14BAFD0-6064-46E6-8983-35A1C6A432E7,unattributed,unattributed,,,,,,2018-09-28T03:01:28+09:00,1a9778d0-fe00-469b-b3fe-a96044c17df4,False,False
goal,False,com.kmong.kmong,3.3.5,SM-N920S,samsung,Android7.0,83e34d78-f590-42a3-b9e7-5d5dce1a3b44,unattributed,unattributed,,,,inbox_detail.view,,2018-09-28T03:01:29+09:00,dfc16b5c-c40e-49ea-9444-67e214ddb8db,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,6FB48CFA-D9E9-44A7-840C-BD46E39BD0E3,viral,WEB,,,,category_gig.view,4.0,2018-09-28T03:01:29+09:00,c789ee8a-7666-40d9-a537-03eb1020ff38,False,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.1.1,A14BAFD0-6064-46E6-8983-35A1C6A432E7,,,,,,,,2018-09-28T03:01:29+09:00,26f9b3f1-6c5f-4f8c-a3d6-2a6a1d3df397,,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4,A64C4B80-A0D1-4F0A-B339-5C9B2E192685,unattributed,unattributed,,,,menu.view,,2018-09-28T03:01:30+09:00,5b8fedd5-6e69-4728-a0dc-b85b5fa9b11e,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4,A64C4B80-A0D1-4F0A-B339-5C9B2E192685,unattributed,unattributed,,,,home.view,,2018-09-28T03:01:31+09:00,ef25a16d-b7cf-42db-9daf-35ed12d1b6ee,False,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,F7CFA110-10A0-4F50-8046-9CE4E1CAE504,unattributed,unattributed,,,,gig_detail.view,30102.0,2018-09-28T03:01:31+09:00,61e9ead8-f509-43ad-a938-a998a85b5dc5,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4,A64C4B80-A0D1-4F0A-B339-5C9B2E192685,unattributed,unattributed,,,,search.view,,2018-09-28T03:01:34+09:00,dc509320-7289-4ea2-b284-9e3574983025,False,True
background,,com.kmong.kmong,3.3.5,SM-N920S,samsung,Android7.0,83e34d78-f590-42a3-b9e7-5d5dce1a3b44,,,,,,,,2018-09-28T03:01:34+09:00,bb9a8d54-5d13-4e01-9955-d7f4b34b76d2,,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4,A64C4B80-A0D1-4F0A-B339-5C9B2E192685,unattributed,unattributed,,,,search_gig.view,,2018-09-28T03:01:36+09:00,bb44e18a-f137-4caa-9137-1f775d84581e,False,True
launch,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.2.6,D71839BF-BE55-42F8-A81F-DA24EDA23954,unattributed,unattributed,,,,,,2018-09-28T03:01:37+09:00,5163eb21-f2f6-47ff-a7df-b77c47d47a4e,False,False
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.2.6,D71839BF-BE55-42F8-A81F-DA24EDA23954,unattributed,unattributed,,,,home.view,,2018-09-28T03:01:39+09:00,7f00b8a3-c633-4cea-a6dd-680303fb84e8,False,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,6FB48CFA-D9E9-44A7-840C-BD46E39BD0E3,viral,WEB,,,,gig_detail.view,41201.0,2018-09-28T03:01:40+09:00,8c09b46a-01f0-40e2-aad2-6cc73efbf02c,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.2.6,D71839BF-BE55-42F8-A81F-DA24EDA23954,unattributed,unattributed,,,,inbox.view,,2018-09-28T03:01:43+09:00,9c14fcba-d919-4c9f-9c9f-5a79b7e5026f,False,True
launch,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,AA54B37D-7FCB-46B4-BB5F-AA28C979B610,unattributed,unattributed,,,,,,2018-09-28T03:01:43+09:00,69a21368-83f8-4557-9a26-9641bed4069e,False,False
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,AA54B37D-7FCB-46B4-BB5F-AA28C979B610,,,,,,,,2018-09-28T03:01:47+09:00,d9a6adf1-4a67-401f-a17c-f7f063fdb02c,,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.2.6,D71839BF-BE55-42F8-A81F-DA24EDA23954,unattributed,unattributed,,,,inbox_detail.view,,2018-09-28T03:01:50+09:00,1add24c0-06f2-4ad3-8e97-23666db21be9,False,True
goal,False,com.kmong.kmong,3.3.5,LGM-X600K,LGE,Android7.1.1,6955cace-a623-4861-9d1b-8dd37ab45138,unattributed,unattributed,,,,category_gig.view,1104.0,2018-09-28T03:01:55+09:00,87e7e5cd-fffd-4f27-8a2e-5378e2ccdabf,False,True
