eventcategory,isfirstactivity,apppackagename,appversion,devicetype,devicemanufacturer,osversion,canonicaldeviceuuid,sourcetype,channel,params_campaign,params_medium,params_term,inappeventcategory,inappeventlabel,eventdatetime,rowuuid,isfirstgoalactivity,event_rank
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,c2eeabf5-efb0-443a-a78a-afa8dcb0b16d,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T09:00:11+09:00,c60f2ce6-fa2c-4400-89a8-4b1c0d23ebb0,False,True
goal,True,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,0e9a94b6-85fc-4d84-a92b-345ef9cfc6b5,paid,google.adwords,1569347016,,,category_list.view,,2018-09-29T09:00:12+09:00,e4af9bc2-3866-4418-91c9-3a19d2f6d4ad,True,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,0755e3f0-6c3f-41fa-bf10-710beed3229a,viral,WEB,,,,inbox.view,,2018-09-29T09:00:12+09:00,7659ce30-cabb-4aed-8533-c23c5f21d8ce,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N920K,samsung,Android7.0,a97ed41b-c544-44c1-9e7c-4ddc4180e8c2,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T09:00:12+09:00,7e719629-8dcc-477a-b0b3-728936f07411,False,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,22435EC9-D2A4-4E5B-81A3-94430E6FEEB9,unattributed,unattributed,,,,category_gig.view,2.0,2018-09-29T09:00:13+09:00,5326da52-c4ab-4c20-ad06-6d0b9ff960c8,True,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,BD4EC872-DF5A-40E9-BDC7-123A074A4DB6,unattributed,unattributed,,,,seller_gig.click,,2018-09-29T09:00:13+09:00,f031972d-6649-4e22-a156-fd2b46d5cb18,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G930K,samsung,Android8.0.0,faba7ac4-4cef-4353-993b-82c6f959abd7,unattributed,unattributed,,,,search_gig_filter.view,,2018-09-29T09:00:14+09:00,975ab46a-127c-427b-971d-70a19b2f4334,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,0755e3f0-6c3f-41fa-bf10-710beed3229a,viral,WEB,,,,home.view,,2018-09-29T09:00:14+09:00,992e520f-7735-4da3-95fb-5bf27a4bffa6,False,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,90591877-69EC-494B-BBA1-AF6CCBE22EAC,unattributed,unattributed,,,,tutorial.view,,2018-09-29T09:00:15+09:00,81c62716-8def-44aa-b94a-0610fe2f0221,True,True
goal,True,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,0e9a94b6-85fc-4d84-a92b-345ef9cfc6b5,paid,google.adwords,1569347016,,,bookmarks_gig.view,,2018-09-29T09:00:15+09:00,9650e8bb-3178-4380-8cd9-b85c4fe556b2,True,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,BD4EC872-DF5A-40E9-BDC7-123A074A4DB6,unattributed,unattributed,,,,menu.view,,2018-09-29T09:00:15+09:00,263a336f-f1fd-4ed9-9923-93edef75af94,False,True
goal,True,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,0e9a94b6-85fc-4d84-a92b-345ef9cfc6b5,paid,google.adwords,1569347016,,,login_sns.view,,2018-09-29T09:00:15+09:00,b722cd14-f3d2-49b8-aa98-0110f88ac600,True,True
launch,False,com.kmong.iOS,4.0.2,iPhone,Apple,iOS11.4.1,0EB47D3C-993C-4497-8779-499F6140CEEB,unattributed,unattributed,,,,,,2018-09-29T09:00:15+09:00,c151c6b5-67be-4b36-9ca8-c1711f2ad636,False,False
exit,,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,0755e3f0-6c3f-41fa-bf10-710beed3229a,,,,,,,,2018-09-29T09:00:16+09:00,f27640f2-b2b0-4402-9c10-5cac1d55e341,,True
goal,False,com.kmong.iOS,4.0.2,iPhone,Apple,iOS11.4.1,0EB47D3C-993C-4497-8779-499F6140CEEB,unattributed,unattributed,,,,home.view,,2018-09-29T09:00:16+09:00,4b534dbb-8512-4b07-a9b9-ef135de01198,False,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,90591877-69EC-494B-BBA1-AF6CCBE22EAC,unattributed,unattributed,,,,home.view,,2018-09-29T09:00:17+09:00,137866b6-27f3-4e1f-8e6e-fb968df07af6,True,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,BD4EC872-DF5A-40E9-BDC7-123A074A4DB6,unattributed,unattributed,,,,bookmarks_gig.view,,2018-09-29T09:00:17+09:00,060e0957-b2e4-48bf-ad65-ecffaf8a4e61,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,0e9a94b6-85fc-4d84-a92b-345ef9cfc6b5,paid,google.adwords,1569347016,,,home.view,,2018-09-29T09:00:18+09:00,04c34685-aabe-4a37-b84d-b37e5ba62a46,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,BD4EC872-DF5A-40E9-BDC7-123A074A4DB6,unattributed,unattributed,,,,gig_detail.view,117.0,2018-09-29T09:00:19+09:00,aafa037f-6e93-4474-a8c8-17640c07029d,False,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,90591877-69EC-494B-BBA1-AF6CCBE22EAC,unattributed,unattributed,,,,search.view,,2018-09-29T09:00:19+09:00,86e8d6f8-5a13-4fb6-8d71-290ac9be536f,True,True
goal,True,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,05c96558-c8a6-448b-8a5a-1582cb6be986,unattributed,unattributed,,,,gig_detail.view,22204.0,2018-09-29T09:00:19+09:00,2973e5c1-c827-4008-b076-119125c900da,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,BD4EC872-DF5A-40E9-BDC7-123A074A4DB6,unattributed,unattributed,,,,gig_detail.view,117.0,2018-09-29T09:00:20+09:00,c27beb11-8e5a-4c43-990c-7054786a1e9b,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,05c96558-c8a6-448b-8a5a-1582cb6be986,unattributed,unattributed,,,,category_gig.view,222.0,2018-09-29T09:00:21+09:00,b75ca8b9-b953-4274-8a48-aa61b2b4b8c8,False,True
exit,,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,0e9a94b6-85fc-4d84-a92b-345ef9cfc6b5,,,,,,,,2018-09-29T09:00:22+09:00,fd7a399e-4e20-4550-a915-dcffb21f1f8d,,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,BD4EC872-DF5A-40E9-BDC7-123A074A4DB6,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T09:00:23+09:00,1fce6b19-3386-407e-b859-5aa9beae70de,False,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,90591877-69EC-494B-BBA1-AF6CCBE22EAC,unattributed,unattributed,,,,search_gig.view,,2018-09-29T09:00:25+09:00,2377fd0f-9d0f-49e1-9a08-a833e86bfe83,True,True
goal,False,com.kmong.kmong,3.3.5,SM-N920K,samsung,Android7.0,a97ed41b-c544-44c1-9e7c-4ddc4180e8c2,unattributed,unattributed,,,,home.view,,2018-09-29T09:00:25+09:00,682d60b1-3e0e-4964-9213-a54d59553eec,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G930K,samsung,Android8.0.0,faba7ac4-4cef-4353-993b-82c6f959abd7,unattributed,unattributed,,,,search_gig_filter.view,,2018-09-29T09:00:26+09:00,19def633-ca5f-4197-8b92-41148ce087f4,False,True
launch,False,com.kmong.kmong,3.3.5,SM-G965N,samsung,Android8.0.0,8e5ce635-779b-4319-af0d-5dee5840719e,unattributed,unattributed,,,,,,2018-09-29T09:00:26+09:00,8cfdcb8a-11a8-4f1e-ad8d-abc8937bd449,False,False
goal,False,com.kmong.kmong,3.3.5,SM-G965N,samsung,Android8.0.0,8e5ce635-779b-4319-af0d-5dee5840719e,unattributed,unattributed,,,,home.view,,2018-09-29T09:00:27+09:00,2893f11a-bb7b-4646-8f67-6f81b926e95b,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,BD4EC872-DF5A-40E9-BDC7-123A074A4DB6,unattributed,unattributed,,,,gig_detail.view,117.0,2018-09-29T09:00:27+09:00,ee288d1a-5a3d-4790-be5e-6e827490fd59,False,True
exit,,com.kmong.kmong,3.3.5,SM-N920K,samsung,Android7.0,a97ed41b-c544-44c1-9e7c-4ddc4180e8c2,,,,,,,,2018-09-29T09:00:27+09:00,935935a1-9d60-40d5-9749-76d44f1e8659,,True
background,,com.kmong.kmong,3.3.5,SM-N920K,samsung,Android7.0,a97ed41b-c544-44c1-9e7c-4ddc4180e8c2,,,,,,,,2018-09-29T09:00:28+09:00,6d71bbd8-4d4b-42c0-b445-a29681932461,,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,90591877-69EC-494B-BBA1-AF6CCBE22EAC,unattributed,unattributed,,,,gig_detail.view,409.0,2018-09-29T09:00:29+09:00,0fef3783-5d6e-41d1-9e0c-2fe639000ff4,True,True
goal,False,com.kmong.kmong,3.3.5,SM-G965N,samsung,Android8.0.0,8e5ce635-779b-4319-af0d-5dee5840719e,unattributed,unattributed,,,,inbox.view,,2018-09-29T09:00:29+09:00,408473ec-3f1a-4796-be90-fdd94e9b9a2b,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G965N,samsung,Android8.0.0,8e5ce635-779b-4319-af0d-5dee5840719e,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T09:00:31+09:00,08c35e90-d7bd-4baf-b277-a9482ec2c1a9,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N920K,samsung,Android7.0,0e5216bb-bbd5-46d8-aacf-5a329a2f4d26,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T09:00:31+09:00,6de5323c-d681-4dfa-886c-3bbf1384771c,False,True
background,,com.kmong.kmong,3.3.5,SM-N920K,samsung,Android7.0,0e5216bb-bbd5-46d8-aacf-5a329a2f4d26,,,,,,,,2018-09-29T09:00:33+09:00,69822655-afde-40f8-8cfd-51784f56db1a,,True
goal,True,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,05c96558-c8a6-448b-8a5a-1582cb6be986,unattributed,unattributed,,,,gig_detail.view,22203.0,2018-09-29T09:00:34+09:00,bb204857-0f68-4634-aad1-69553a1b0da1,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G955N,samsung,Android8.0.0,445216a2-7767-4c53-bb39-a6eaebc23cdc,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T09:00:34+09:00,4cfb38a3-31a2-473e-980a-621bfcbd9893,False,True
foreground,,com.kmong.iOS,4.0.1,iPhone,Apple,iOS11.4.1,0617FD86-BC4E-47AA-8761-01A8BE3920AA,,,,,,,,2018-09-29T09:00:35+09:00,9d5313f5-f6fe-452e-ad9f-52089e9003d8,,True
goal,False,com.kmong.kmong,3.3.5,SM-G955N,samsung,Android8.0.0,445216a2-7767-4c53-bb39-a6eaebc23cdc,unattributed,unattributed,,,,home.view,,2018-09-29T09:00:36+09:00,282c95dc-8826-406a-beaf-49e276941259,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G930K,samsung,Android8.0.0,faba7ac4-4cef-4353-993b-82c6f959abd7,unattributed,unattributed,,,,search_gig_filter.view,,2018-09-29T09:00:36+09:00,ff3eef1d-ec0e-4179-addb-0904e1c9d9df,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G955N,samsung,Android8.0.0,445216a2-7767-4c53-bb39-a6eaebc23cdc,unattributed,unattributed,,,,inbox.view,,2018-09-29T09:00:37+09:00,49cb2f6d-b289-490d-8c33-de2435b31132,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G955N,samsung,Android8.0.0,445216a2-7767-4c53-bb39-a6eaebc23cdc,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T09:00:39+09:00,35b7d64a-2c28-4df6-8310-dd39d57342a5,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G955N,samsung,Android8.0.0,445216a2-7767-4c53-bb39-a6eaebc23cdc,unattributed,unattributed,,,,inbox.view,,2018-09-29T09:00:40+09:00,9051118c-a4df-4607-8e8b-6cee81739cf1,False,True
launch,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,66C50AF9-FFC8-4D3C-9A44-0E26B6F0646A,unattributed,unattributed,,,,,,2018-09-29T09:00:43+09:00,c0ab126c-9470-42bc-b24e-7894a2078b1b,False,False
goal,False,com.kmong.kmong,3.3.5,SM-G955N,samsung,Android8.0.0,445216a2-7767-4c53-bb39-a6eaebc23cdc,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T09:00:43+09:00,0783a268-ebb0-401d-abc1-7b6532261d91,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G955N,samsung,Android8.0.0,445216a2-7767-4c53-bb39-a6eaebc23cdc,unattributed,unattributed,,,,inbox.view,,2018-09-29T09:00:44+09:00,7c0b1684-26f0-4ba8-8ce2-864c5e8648fa,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,66C50AF9-FFC8-4D3C-9A44-0E26B6F0646A,unattributed,unattributed,,,,search_gig.view,,2018-09-29T09:00:45+09:00,787072e9-c52d-479e-98f5-95289fa8aed6,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,66C50AF9-FFC8-4D3C-9A44-0E26B6F0646A,unattributed,unattributed,,,,inbox.view,,2018-09-29T09:00:46+09:00,4d678e92-a09e-4b2e-873b-f6c5ba4c98bc,False,True
background,,com.kmong.kmong,3.3.5,SM-G955N,samsung,Android8.0.0,445216a2-7767-4c53-bb39-a6eaebc23cdc,,,,,,,,2018-09-29T09:00:47+09:00,0da061a0-beca-4d5a-baed-020ff3076726,,True
install,True,com.kmong.kmong,3.3.5,SM-N920L,samsung,Android7.0,5b51bc2e-e209-4767-bcda-5730507a84ff,viral,facebook,dynamic,SNS,,,,2018-09-29T09:00:48+09:00,0935d4bd-b0bf-4229-ad3b-ce85fd431b34,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G930K,samsung,Android8.0.0,faba7ac4-4cef-4353-993b-82c6f959abd7,unattributed,unattributed,,,,menu.view,,2018-09-29T09:00:48+09:00,796191c4-74c3-4fcf-89df-e36695582568,False,True
launch,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,E5A5847D-7B8E-4593-B20D-8CBD25922086,unattributed,unattributed,,,,,,2018-09-29T09:00:50+09:00,992289d1-8ae6-4752-ad5d-ec360cce8104,False,False
goal,False,com.kmong.kmong,3.3.5,SM-G930K,samsung,Android8.0.0,faba7ac4-4cef-4353-993b-82c6f959abd7,unattributed,unattributed,,,,seller_selling_history.view,,2018-09-29T09:00:50+09:00,b49b2c97-da27-4c10-8a2b-22729b96e0bd,False,True
launchInSession,,com.kmong.kmong,3.3.5,SM-G955N,samsung,Android8.0.0,445216a2-7767-4c53-bb39-a6eaebc23cdc,,,,,,,,2018-09-29T09:00:50+09:00,34c9d0ed-a2a8-4d21-806e-c367839119be,,False
background,,com.kmong.iOS,4.0.2,iPhone,Apple,iOS11.4.1,0EB47D3C-993C-4497-8779-499F6140CEEB,,,,,,,,2018-09-29T09:00:50+09:00,29adb4c3-c206-4d54-8d1b-af8faed7b301,,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,E5A5847D-7B8E-4593-B20D-8CBD25922086,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T09:00:52+09:00,f11f85fe-2b16-40c5-b78b-85b4b05fe4fa,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,E5A5847D-7B8E-4593-B20D-8CBD25922086,unattributed,unattributed,,,,home.view,,2018-09-29T09:00:52+09:00,1bf05b8f-918f-4532-8b01-8e1ae1a5fd10,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G930K,samsung,Android8.0.0,faba7ac4-4cef-4353-993b-82c6f959abd7,unattributed,unattributed,,,,menu.view,,2018-09-29T09:00:52+09:00,16cda78b-bfe0-4c6b-b179-fb80be241e17,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,66C50AF9-FFC8-4D3C-9A44-0E26B6F0646A,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T09:00:53+09:00,25f07c26-34b6-4d6c-ac7a-17529d79d376,False,True
background,,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,c2eeabf5-efb0-443a-a78a-afa8dcb0b16d,,,,,,,,2018-09-29T09:00:53+09:00,71891964-b682-4c5b-a66d-81c1ea95abed,,True
goal,False,com.kmong.kmong,3.3.5,SM-G955N,samsung,Android8.0.0,445216a2-7767-4c53-bb39-a6eaebc23cdc,unattributed,unattributed,,,,home.view,,2018-09-29T09:00:54+09:00,49df23e8-ef58-4cc4-98d4-7c458e252554,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,90591877-69EC-494B-BBA1-AF6CCBE22EAC,unattributed,unattributed,,,,search_gig.view,,2018-09-29T09:00:55+09:00,2c8d1ca3-3ebf-4a1d-aaf7-7eb9052ec75c,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G955N,samsung,Android8.0.0,445216a2-7767-4c53-bb39-a6eaebc23cdc,unattributed,unattributed,,,,inbox.view,,2018-09-29T09:00:56+09:00,355c47e5-2b29-40f0-a8ef-f68ccf91144f,False,True
goal,True,com.kmong.kmong,3.3.5,SM-G930K,samsung,Android8.0.0,faba7ac4-4cef-4353-993b-82c6f959abd7,unattributed,unattributed,,,,seller_gig.click,,2018-09-29T09:00:56+09:00,0393ef9e-2102-436e-996f-7a9103caf586,True,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,90591877-69EC-494B-BBA1-AF6CCBE22EAC,unattributed,unattributed,,,,gig_detail.view,409.0,2018-09-29T09:00:56+09:00,92e704fb-7a3f-45da-8fa5-35c56d97ddec,False,True
goal,True,com.kmong.kmong,3.3.5,SM-N920L,samsung,Android7.0,5b51bc2e-e209-4767-bcda-5730507a84ff,viral,facebook,dynamic,SNS,,tutorial.view,,2018-09-29T09:00:57+09:00,fe874c30-7fe6-49a0-a2d5-7b61ec75cef1,True,True
goal,False,com.kmong.kmong,3.3.5,SM-G955N,samsung,Android8.0.0,445216a2-7767-4c53-bb39-a6eaebc23cdc,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T09:00:57+09:00,358df114-f850-4933-93e7-9c92b4390e45,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,66C50AF9-FFC8-4D3C-9A44-0E26B6F0646A,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T09:01:02+09:00,409ceac5-e7ce-40b7-90f6-3ed67408d6a4,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,90591877-69EC-494B-BBA1-AF6CCBE22EAC,unattributed,unattributed,,,,search_gig.view,,2018-09-29T09:01:03+09:00,a6f9315c-c56c-4563-a3e3-d2c34aa7f055,False,True
goal,True,com.kmong.kmong,3.3.5,SM-N920L,samsung,Android7.0,5b51bc2e-e209-4767-bcda-5730507a84ff,viral,facebook,dynamic,SNS,,home.view,,2018-09-29T09:01:03+09:00,69cb2dc0-814e-462e-ae49-e9ee26df56f2,True,True
goal,False,com.kmong.kmong,3.3.5,SM-N920K,samsung,Android7.0,a97ed41b-c544-44c1-9e7c-4ddc4180e8c2,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T09:01:04+09:00,03b4b11d-f6b9-4a58-ac3b-5a16c1f0d5af,False,True
launchInSession,,com.kmong.kmong,3.3.5,SM-N920K,samsung,Android7.0,a97ed41b-c544-44c1-9e7c-4ddc4180e8c2,,,,,,,,2018-09-29T09:01:04+09:00,79d102a8-3817-4efb-afde-fec2c13e7fc1,,False
background,,com.kmong.kmong,3.3.5,SM-G965N,samsung,Android8.0.0,8e5ce635-779b-4319-af0d-5dee5840719e,,,,,,,,2018-09-29T09:01:04+09:00,f7becdf4-0648-4236-92b2-fd44be0a097c,,True
goal,False,com.kmong.kmong,3.3.5,SM-G955N,samsung,Android8.0.0,445216a2-7767-4c53-bb39-a6eaebc23cdc,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T09:01:06+09:00,2134b746-2850-48a1-9481-a9f96eba43b7,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N920K,samsung,Android7.0,a97ed41b-c544-44c1-9e7c-4ddc4180e8c2,unattributed,unattributed,,,,inbox_detail_orderRequest.click,,2018-09-29T09:01:06+09:00,38829e89-12ce-4eaa-88b3-54edd3861ef4,False,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,90591877-69EC-494B-BBA1-AF6CCBE22EAC,,,,,,,,2018-09-29T09:01:06+09:00,0f733114-10a5-40f4-9382-b0832c7761ae,,True
goal,False,com.kmong.kmong,3.3.5,SM-G930K,samsung,Android8.0.0,faba7ac4-4cef-4353-993b-82c6f959abd7,unattributed,unattributed,,,,menu.view,,2018-09-29T09:01:08+09:00,c8031a64-0f59-45dd-8813-de760d564172,False,True
background,,com.kmong.kmong,3.3.5,SM-G955N,samsung,Android8.0.0,445216a2-7767-4c53-bb39-a6eaebc23cdc,,,,,,,,2018-09-29T09:01:08+09:00,ee87a871-2e88-41c9-916b-beacbc3365bb,,True
goal,True,com.kmong.kmong,3.3.5,SM-N920L,samsung,Android7.0,5b51bc2e-e209-4767-bcda-5730507a84ff,viral,facebook,dynamic,SNS,,category_gig.view,11.0,2018-09-29T09:01:08+09:00,980f8fc7-b44f-483f-bc26-27dd95274196,True,True
goal,False,com.kmong.kmong,3.3.5,SM-G930K,samsung,Android8.0.0,faba7ac4-4cef-4353-993b-82c6f959abd7,unattributed,unattributed,,,,home.view,,2018-09-29T09:01:09+09:00,1de7c99e-08c5-46ae-a8cb-66025ff60d5a,False,True
exit,,com.kmong.kmong,3.3.5,SM-G930K,samsung,Android8.0.0,faba7ac4-4cef-4353-993b-82c6f959abd7,,,,,,,,2018-09-29T09:01:10+09:00,026708bd-a6c7-4426-a5b8-4c1d77919b63,,True
foreground,,com.kmong.kmong,3.3.5,SM-G955N,samsung,Android8.0.0,445216a2-7767-4c53-bb39-a6eaebc23cdc,,,,,,,,2018-09-29T09:01:11+09:00,908c2042-d619-46e9-9464-0ea70c981382,,True
goal,False,com.kmong.kmong,3.3.5,SM-G955N,samsung,Android8.0.0,445216a2-7767-4c53-bb39-a6eaebc23cdc,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T09:01:11+09:00,7611f475-8a57-4523-a042-42c1449ccde7,False,True
