eventcategory,isfirstactivity,apppackagename,appversion,devicetype,devicemanufacturer,osversion,canonicaldeviceuuid,sourcetype,channel,params_campaign,params_medium,params_term,inappeventcategory,inappeventlabel,eventdatetime,rowuuid,isfirstgoalactivity,event_rank
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,ACABB7C0-4C76-413A-B314-E5D6DA0D0E5D,,,,,,,,2018-09-28T00:00:04+09:00,7ffb1bf6-4ecc-4861-a4c6-225546f284f4,,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,168761CB-CB67-4592-867D-52780D651297,unattributed,unattributed,,,,menu.view,,2018-09-28T00:00:05+09:00,7e706444-2cdb-4917-a86a-7c05f8fe9972,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,168761CB-CB67-4592-867D-52780D651297,unattributed,unattributed,,,,inbox.view,,2018-09-28T00:00:05+09:00,275d25ea-4702-458d-97e3-cb6ec4c75a0d,False,True
background,,com.kmong.kmong,3.3.3,SM-A530N,samsung,Android7.1.1,0e5dec96-3f73-4542-b6b6-2031fb2171ad,,,,,,,,2018-09-28T00:00:05+09:00,34cea3fd-c8a4-4478-85a0-354f401e062f,,True
goal,False,com.kmong.kmong,3.3.5,SM-N935S,samsung,Android7.0,8a871e50-0717-4aed-9bad-04ac3c3793be,unattributed,unattributed,,,,gig_detail.view,41201.0,2018-09-28T00:00:06+09:00,497ae46f-6749-4094-853f-d5b0b33e18fc,False,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,3079199D-04F0-4E4B-A9E2-4A0C26C194BF,,,,,,,,2018-09-28T00:00:06+09:00,e2b213e2-527c-467d-a6eb-1740752dadc5,,True
goal,True,com.kmong.iOS,4.0.3,iPhone,Apple,iOS12.0,5A5BD32B-66AF-467C-8198-A8EED04B0571,viral,WEB,,,,gig_detail.view,10801.0,2018-09-28T00:00:07+09:00,37d7a943-8422-43f2-be4b-f8c9fa1d5fa7,False,True
launch,False,com.kmong.kmong,3.3.5,LG-F800S,LGE,Android8.0.0,1a2f843c-759b-4bab-a368-751d76f2c4e8,app-market,google-play,,organic,,,,2018-09-28T00:00:07+09:00,269063df-a1a8-41e8-b4f9-78243f4416c8,False,False
goal,False,com.kmong.iOS,4.0.3,iPhone,Apple,iOS12.0,CF8001E7-5235-4E53-B514-360EA2E3CDC8,unattributed,unattributed,,,,inbox.view,,2018-09-28T00:00:08+09:00,35c4777f-c1a2-4deb-8b99-443d7be4452f,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,A9E5778A-8F3D-4597-9718-74BF953A9F64,unattributed,unattributed,,,,inbox_detail.view,,2018-09-28T00:00:08+09:00,4cc813c4-2425-4c41-93bb-0fbf50c669dc,False,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,168761CB-CB67-4592-867D-52780D651297,,,,,,,,2018-09-28T00:00:08+09:00,17c30e3f-3c74-4cba-a568-fd200bada23e,,True
goal,False,com.kmong.kmong,3.3.5,SM-T820,samsung,Android7.0,1499e542-a54b-401d-a908-46ef5022312d,unattributed,unattributed,,,,gig_detail.view,220.0,2018-09-28T00:00:09+09:00,43e122df-bd7d-471b-a3e5-4f2db756f05f,False,True
goal,False,com.kmong.kmong,3.3.2,SM-G965N,samsung,Android8.0.0,072a6bd3-fa76-49ce-bbb1-e9f4b1e692bc,unattributed,unattributed,,,,gig_detail.view,20303.0,2018-09-28T00:00:09+09:00,e8ecb427-999a-4b5d-94dd-5d927ffe78c7,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G930S,samsung,Android8.0.0,a3b89a23-034a-4f4c-8414-adda3dc711cd,unattributed,unattributed,,,,home.view,,2018-09-28T00:00:10+09:00,91742336-3566-4be9-bee7-6e04cee7cae7,False,True
goal,False,com.kmong.kmong,3.3.2,SM-G965N,samsung,Android8.0.0,072a6bd3-fa76-49ce-bbb1-e9f4b1e692bc,unattributed,unattributed,,,,gig_detail.view,20303.0,2018-09-28T00:00:10+09:00,903fd1cd-8fd2-461f-aff7-5918ea759335,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G930S,samsung,Android8.0.0,a3b89a23-034a-4f4c-8414-adda3dc711cd,unattributed,unattributed,,,,inbox.view,,2018-09-28T00:00:11+09:00,d90092c8-072c-4cf0-941b-560c72b31f6b,False,True
goal,True,com.kmong.kmong,3.3.5,SM-G955N,samsung,Android8.0.0,6d1ea29b-5d5d-4c33-b2cf-7c68b41ce638,unattributed,unattributed,,,,category_gig.view,412.0,2018-09-28T00:00:11+09:00,96538f8a-0082-4f3f-a622-b23f433b7191,False,True
goal,False,com.kmong.kmong,3.3.5,LG-F800S,LGE,Android8.0.0,1a2f843c-759b-4bab-a368-751d76f2c4e8,app-market,google-play,,organic,,home.view,,2018-09-28T00:00:11+09:00,8e75d85f-4b94-4301-9cee-ba14bebd1280,False,True
goal,False,com.kmong.kmong,3.3.2,SM-G965N,samsung,Android8.0.0,072a6bd3-fa76-49ce-bbb1-e9f4b1e692bc,unattributed,unattributed,,,,gig_detail.view,212.0,2018-09-28T00:00:12+09:00,f1ad5ba5-8873-4637-a46d-d76981ca86e2,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G930S,samsung,Android8.0.0,a3b89a23-034a-4f4c-8414-adda3dc711cd,unattributed,unattributed,,,,menu.view,,2018-09-28T00:00:13+09:00,e83f8c6c-b1be-4d27-a84c-274a1a9c38d7,False,True
exit,,com.kmong.kmong,3.3.2,SM-G965N,samsung,Android8.0.0,072a6bd3-fa76-49ce-bbb1-e9f4b1e692bc,,,,,,,,2018-09-28T00:00:13+09:00,348596a8-4d50-4348-8ed0-9f6199c35b77,,True
goal,False,com.kmong.kmong,3.3.2,SM-G965N,samsung,Android8.0.0,072a6bd3-fa76-49ce-bbb1-e9f4b1e692bc,unattributed,unattributed,,,,gig_detail.view,21703.0,2018-09-28T00:00:13+09:00,1b2114db-5edf-44e7-88eb-ad80f064c5cd,False,True
goal,False,com.kmong.kmong,3.3.5,SM-J111F,samsung,Android5.1.1,cb076d8e-65a2-4b52-afb7-b356a0978af9,app-market,google-play,,organic,,category_list.view,,2018-09-28T00:00:13+09:00,044f9527-2696-488f-86a2-46715a876fcd,False,True
goal,False,com.kmong.kmong,3.3.2,SM-G965N,samsung,Android8.0.0,072a6bd3-fa76-49ce-bbb1-e9f4b1e692bc,unattributed,unattributed,,,,search.view,,2018-09-28T00:00:14+09:00,59b5028a-6f11-4745-b053-7ca08aeea3e6,False,True
goal,False,com.kmong.kmong,3.3.2,SM-G965N,samsung,Android8.0.0,072a6bd3-fa76-49ce-bbb1-e9f4b1e692bc,unattributed,unattributed,,,,search_gig.view,,2018-09-28T00:00:14+09:00,8c7d6e5b-11ed-45a9-82bd-e205c200730e,False,True
foreground,,com.kmong.kmong,3.3.5,SM-N910S,samsung,Android6.0.1,c2f48e23-d80d-4861-852b-3960939ebb5a,,,,,,,,2018-09-28T00:00:14+09:00,8421a720-8c12-4800-b906-aae8da752b9e,,True
goal,False,com.kmong.kmong,3.3.5,SM-N910S,samsung,Android6.0.1,c2f48e23-d80d-4861-852b-3960939ebb5a,viral,m_naver,design,cpc,명함,inbox_detail.view,,2018-09-28T00:00:14+09:00,8eb98475-5427-4d60-b2dd-979b71cbd89b,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N935S,samsung,Android7.0,8a871e50-0717-4aed-9bad-04ac3c3793be,unattributed,unattributed,,,,menu.view,,2018-09-28T00:00:14+09:00,29a07c65-9f67-48ca-8198-7241d2698cb8,False,True
goal,True,com.kmong.kmong,3.3.5,SM-N935S,samsung,Android7.0,8a871e50-0717-4aed-9bad-04ac3c3793be,unattributed,unattributed,,,,seller_mileage_history.click,,2018-09-28T00:00:15+09:00,84d8b353-9061-451e-9678-40bd2d973930,True,True
foreground,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,518AEAE3-B7D0-4028-8975-82D9EEB29DFE,,,,,,,,2018-09-28T00:00:16+09:00,760da1ef-d786-4089-8633-548e2792e872,,True
goal,False,com.kmong.kmong,3.3.5,SM-J111F,samsung,Android5.1.1,cb076d8e-65a2-4b52-afb7-b356a0978af9,app-market,google-play,,organic,,bookmarks_gig.view,,2018-09-28T00:00:16+09:00,dea09b63-672b-4394-9a3a-ee981029412c,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G930S,samsung,Android8.0.0,a3b89a23-034a-4f4c-8414-adda3dc711cd,unattributed,unattributed,,,,seller_selling_history.view,,2018-09-28T00:00:17+09:00,c9ba6285-9e07-4c96-b6f2-5fa76e2f06e5,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,518AEAE3-B7D0-4028-8975-82D9EEB29DFE,unattributed,unattributed,,,,menu.view,,2018-09-28T00:00:18+09:00,476f6fdb-6660-4041-ae50-46a8a76abe01,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N935S,samsung,Android7.0,8a871e50-0717-4aed-9bad-04ac3c3793be,unattributed,unattributed,,,,menu.view,,2018-09-28T00:00:19+09:00,dc1992eb-3832-44db-9aa8-fce2809d0de6,False,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,1B0BB9B7-7B40-4A05-AA48-B57E6BD644BE,,,,,,,,2018-09-28T00:00:19+09:00,01e7169f-99e4-4049-82cb-73bc5635be23,,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,7AA2BE77-028E-4027-B861-DDA4991AF396,viral,WEB,,,,category_gig.view,1.0,2018-09-28T00:00:19+09:00,788121a1-24a9-4d18-aa73-b89e259f9b1e,False,True
goal,True,com.kmong.kmong,3.3.5,LG-F800S,LGE,Android8.0.0,1a2f843c-759b-4bab-a368-751d76f2c4e8,app-market,google-play,,organic,,category_gig.view,11.0,2018-09-28T00:00:19+09:00,2b93312c-5f94-4528-90b0-19311139ab9f,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G930S,samsung,Android8.0.0,a3b89a23-034a-4f4c-8414-adda3dc711cd,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-28T00:00:19+09:00,36f4f407-fa06-49cd-8e0d-1a7385862ff5,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N935S,samsung,Android7.0,8a871e50-0717-4aed-9bad-04ac3c3793be,unattributed,unattributed,,,,category_list.view,,2018-09-28T00:00:20+09:00,fa2ce0fe-43d4-4b46-80eb-d9d7a2ab6029,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,518AEAE3-B7D0-4028-8975-82D9EEB29DFE,unattributed,unattributed,,,,seller_selling_history.view,,2018-09-28T00:00:20+09:00,1023678f-1966-4312-ae5a-d1bb8e2d1c84,False,True
launch,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,3B9E174C-B51D-4A69-BA30-4844CD753616,unattributed,unattributed,,,,,,2018-09-28T00:00:21+09:00,55e24789-e162-4907-b9a2-6a7c4fc3eca0,False,False
background,,com.kmong.kmong,3.3.5,SM-N915L,samsung,Android6.0.1,0c60c3da-b574-4d47-bb0d-0919cbf75a7d,,,,,,,,2018-09-28T00:00:21+09:00,ed9e8206-61e0-443a-9da7-1a1dc1449d11,,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,518AEAE3-B7D0-4028-8975-82D9EEB29DFE,unattributed,unattributed,,,,seller_selling_history_filter.view,,2018-09-28T00:00:22+09:00,01c8b907-a2ca-4edb-a1b1-c610701a9eb1,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N935S,samsung,Android7.0,8a871e50-0717-4aed-9bad-04ac3c3793be,unattributed,unattributed,,,,home.view,,2018-09-28T00:00:22+09:00,6bd931d1-44dc-4dcd-be4e-179a62dae07c,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N935S,samsung,Android7.0,8a871e50-0717-4aed-9bad-04ac3c3793be,unattributed,unattributed,,,,category_gig.view,4.0,2018-09-28T00:00:23+09:00,55f81344-31be-43bd-8373-19bf8d2b556f,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,518AEAE3-B7D0-4028-8975-82D9EEB29DFE,unattributed,unattributed,,,,seller_selling_history.view,,2018-09-28T00:00:23+09:00,ec380568-9eea-4c78-93db-e66ca6dc9cd0,False,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,3B9E174C-B51D-4A69-BA30-4844CD753616,,,,,,,,2018-09-28T00:00:23+09:00,4d383d9e-f7cd-4d0b-b603-d0fd2f61e7a1,,True
foreground,,com.kmong.kmong,3.3.5,SM-N915L,samsung,Android6.0.1,0c60c3da-b574-4d47-bb0d-0919cbf75a7d,,,,,,,,2018-09-28T00:00:24+09:00,58cf6406-a686-4633-9f6b-fc8418cb9325,,True
goal,False,com.kmong.kmong,3.3.5,SM-N935S,samsung,Android7.0,8a871e50-0717-4aed-9bad-04ac3c3793be,unattributed,unattributed,,,,category_gig.view,412.0,2018-09-28T00:00:24+09:00,754ac62a-cc97-49f5-bebc-526a60780060,False,True
goal,True,com.kmong.kmong,3.3.2,SM-G965N,samsung,Android8.0.0,072a6bd3-fa76-49ce-bbb1-e9f4b1e692bc,unattributed,unattributed,,,,gig_detail.view,21703.0,2018-09-28T00:00:24+09:00,3fd40ea7-0f9d-4b24-91a0-13fc9c51cf33,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G930K,samsung,Android7.0,5b1bab49-c12b-4653-a1f1-f0250e9e7ccc,unattributed,unattributed,,,,gig_detail.view,101.0,2018-09-28T00:00:25+09:00,15efcdd2-0c36-477c-a9e7-242883e55fb4,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,7658655F-6990-4A2C-8917-811555387A11,unattributed,unattributed,,,,search_gig.view,,2018-09-28T00:00:25+09:00,a8a6decf-c88f-4f3b-8290-9fd5c4e249f7,False,True
launch,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,02A86B92-1149-49CF-A9F6-A226D9970BD9,unattributed,unattributed,,,,,,2018-09-28T00:00:25+09:00,f8a2455c-69da-490f-a3c5-fd55011f3f21,False,False
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,518AEAE3-B7D0-4028-8975-82D9EEB29DFE,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-28T00:00:25+09:00,ef41478b-7522-42c8-924f-a15159ceecf9,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,02A86B92-1149-49CF-A9F6-A226D9970BD9,unattributed,unattributed,,,,home.view,,2018-09-28T00:00:26+09:00,8118fd82-831a-414c-9ec4-c499a465bbe8,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N915L,samsung,Android6.0.1,0c60c3da-b574-4d47-bb0d-0919cbf75a7d,unattributed,unattributed,,,,inbox.view,,2018-09-28T00:00:26+09:00,a0fbd1fb-5b50-4cb6-b7e1-6ca2aba6e0be,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G930K,samsung,Android7.0,5b1bab49-c12b-4653-a1f1-f0250e9e7ccc,unattributed,unattributed,,,,gig_detail.view,101.0,2018-09-28T00:00:26+09:00,35a0a06c-bc9f-4eb6-8260-0818b062349a,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G930K,samsung,Android7.0,5b1bab49-c12b-4653-a1f1-f0250e9e7ccc,unattributed,unattributed,,,,category_gig.view,101.0,2018-09-28T00:00:27+09:00,46902821-9985-4925-bbd9-72b0946734a9,False,True
goal,False,com.kmong.kmong,3.3.5,Mi A1,Xiaomi,Android8.1.0,69e84700-4a2d-4bcb-aa7b-47c6faeca221,unattributed,unattributed,,,,search_gig.view,,2018-09-28T00:00:27+09:00,c11c1967-4a41-4940-adf0-e1f8f5b944b7,False,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,7658655F-6990-4A2C-8917-811555387A11,unattributed,unattributed,,,,gig_detail.view,112.0,2018-09-28T00:00:28+09:00,4c8705b1-5d08-441c-abdd-e424c495c1ae,False,True
goal,True,com.kmong.kmong,3.3.5,SM-N935S,samsung,Android7.0,8a871e50-0717-4aed-9bad-04ac3c3793be,unattributed,unattributed,,,,gig_detail.view,41201.0,2018-09-28T00:00:28+09:00,291c4d91-86c2-4102-b6c9-070bee255a4d,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N915L,samsung,Android6.0.1,0c60c3da-b574-4d47-bb0d-0919cbf75a7d,unattributed,unattributed,,,,inbox_detail.view,,2018-09-28T00:00:28+09:00,25cfcc66-4a2a-4e6b-9680-0bcbf9d87afa,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,02A86B92-1149-49CF-A9F6-A226D9970BD9,unattributed,unattributed,,,,inbox.view,,2018-09-28T00:00:29+09:00,9f5e7872-cae4-443b-a843-1183966729f1,False,True
launch,False,com.kmong.kmong,3.3.5,SM-A810S,samsung,Android7.0,84c50164-0ecf-44f8-94b3-350b53617518,unattributed,unattributed,,,,,,2018-09-28T00:00:29+09:00,71bf219d-d8b4-435e-9764-fee818cbd135,False,False
goal,False,com.kmong.iOS,4.0.3,iPhone,Apple,iOS12.0,5A5BD32B-66AF-467C-8198-A8EED04B0571,viral,WEB,,,,search_gig.view,,2018-09-28T00:00:30+09:00,4cb829e2-6521-4a39-a3ba-d9189990e7ed,False,True
launch,False,com.kmong.kmong,3.3.5,SM-G935K,samsung,Android8.0.0,5eaea8a6-9245-4fec-9f7f-fcd42d561126,unattributed,unattributed,,,,,,2018-09-28T00:00:30+09:00,971b191b-82e4-4769-b82d-31bc102eda86,False,False
foreground,,com.kmong.kmong,3.3.5,SM-G935S,samsung,Android8.0.0,e0d45a55-da7c-40ad-8b4e-3b250e1effc0,,,,,,,,2018-09-28T00:00:32+09:00,28db61f4-0d6c-43cb-88f6-b5dd89fbbae2,,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,02A86B92-1149-49CF-A9F6-A226D9970BD9,unattributed,unattributed,,,,inbox_detail.view,,2018-09-28T00:00:32+09:00,23bba488-5f9d-4230-ad13-5e38422d3fc4,False,True
goal,True,com.kmong.kmong,3.3.5,SM-G930K,samsung,Android7.0,5b1bab49-c12b-4653-a1f1-f0250e9e7ccc,unattributed,unattributed,,,,gig_detail.view,101.0,2018-09-28T00:00:32+09:00,d6970217-06e5-4803-a632-009fe19ba86a,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G935S,samsung,Android8.0.0,e0d45a55-da7c-40ad-8b4e-3b250e1effc0,unattributed,unattributed,,,,search_gig.view,,2018-09-28T00:00:32+09:00,cf950bcb-89b3-4a05-9898-865239f77c36,False,True
goal,False,com.kmong.kmong,3.3.5,SM-A810S,samsung,Android7.0,84c50164-0ecf-44f8-94b3-350b53617518,unattributed,unattributed,,,,home.view,,2018-09-28T00:00:32+09:00,04c20fd5-a40a-4605-9791-2bc23627af80,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G955N,samsung,Android8.0.0,6d1ea29b-5d5d-4c33-b2cf-7c68b41ce638,unattributed,unattributed,,,,menu.view,,2018-09-28T00:00:32+09:00,e43c9d58-a858-4db0-9c37-bf181caaab1f,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G935K,samsung,Android8.0.0,5eaea8a6-9245-4fec-9f7f-fcd42d561126,unattributed,unattributed,,,,home.view,,2018-09-28T00:00:32+09:00,6e61e468-bc2b-4404-9cbf-bb68e2f0ade8,False,True
launch,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,DED9B562-EC27-400D-9FB1-6AF2DE95E09E,unattributed,unattributed,,,,,,2018-09-28T00:00:32+09:00,5c22171a-41ed-4171-bbdb-79b2b5e184bb,False,False
goal,False,com.kmong.kmong,3.3.5,SM-G960N,samsung,Android8.0.0,c047ad25-080c-4f6e-9119-6005da88a53f,unattributed,unattributed,,,,inbox_detail.view,,2018-09-28T00:00:33+09:00,ad5fe9ba-861f-400d-aa56-7767a6458c91,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G935K,samsung,Android8.0.0,e7db93a0-9620-4cdc-a4d8-1e72cfba1b67,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-28T00:00:33+09:00,e99851f3-14d3-491a-a0c3-6da74941a5fb,False,True
launch,False,com.kmong.kmong,3.3.5,SM-G935K,samsung,Android8.0.0,e7db93a0-9620-4cdc-a4d8-1e72cfba1b67,unattributed,unattributed,,,,,,2018-09-28T00:00:33+09:00,e2221262-6831-487c-960e-2ed07b1c1b47,False,False
goal,False,com.kmong.kmong,3.3.5,SM-G955N,samsung,Android8.0.0,6d1ea29b-5d5d-4c33-b2cf-7c68b41ce638,unattributed,unattributed,,,,inbox.view,,2018-09-28T00:00:33+09:00,ba6a33d5-1351-43bd-8a70-e6b2accb0320,False,True
launch,False,com.kmong.iOS,4.0.2,iPhone,Apple,iOS11.3.1,F083A4EF-1B4A-4FC8-A987-76AC84A3F692,unattributed,unattributed,,,,,,2018-09-28T00:00:33+09:00,5e5a072f-3d3f-4850-878e-df8f4dd2335f,False,False
goal,False,com.kmong.kmong,3.3.5,SM-G935K,samsung,Android8.0.0,5eaea8a6-9245-4fec-9f7f-fcd42d561126,unattributed,unattributed,,,,menu.view,,2018-09-28T00:00:33+09:00,ab028d82-4b22-4207-b7ea-8acd1d350738,False,True
goal,True,com.kmong.iOS,4.0.3,iPhone,Apple,iOS12.0,5A5BD32B-66AF-467C-8198-A8EED04B0571,viral,WEB,,,,gig_detail.view,10801.0,2018-09-28T00:00:34+09:00,9d959e9a-5289-4f95-b4dc-422902618cd8,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,02A86B92-1149-49CF-A9F6-A226D9970BD9,unattributed,unattributed,,,,inbox.view,,2018-09-28T00:00:34+09:00,aacf5523-c659-4161-9c23-69515853c94b,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G955N,samsung,Android8.0.0,6d1ea29b-5d5d-4c33-b2cf-7c68b41ce638,unattributed,unattributed,,,,home.view,,2018-09-28T00:00:34+09:00,f6619e14-882b-492b-a49f-2d9ad579dc96,False,True
goal,False,com.kmong.kmong,3.3.5,SM-A810S,samsung,Android7.0,84c50164-0ecf-44f8-94b3-350b53617518,unattributed,unattributed,,,,bookmarks_gig.view,,2018-09-28T00:00:34+09:00,4a741eff-8773-4682-b661-50ffb8952baa,False,True
goal,False,com.kmong.kmong,3.3.5,SM-A810S,samsung,Android7.0,84c50164-0ecf-44f8-94b3-350b53617518,unattributed,unattributed,,,,home.view,,2018-09-28T00:00:35+09:00,be96012d-5cd9-466a-92c8-b294be9e2e91,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,02A86B92-1149-49CF-A9F6-A226D9970BD9,unattributed,unattributed,,,,category_list.view,,2018-09-28T00:00:35+09:00,787a9199-c60a-49ac-85fd-b27d2045e9a9,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G955N,samsung,Android8.0.0,6d1ea29b-5d5d-4c33-b2cf-7c68b41ce638,unattributed,unattributed,,,,search.view,,2018-09-28T00:00:35+09:00,34fcae54-5a7f-4ed8-a9fa-c93c007bf19b,False,True
