id,STAR_WHITE_DWARF,STAR_CATY_VAR,STAR_BROWN_DWARF,SERENDIPITY_RED,REDDEN_STD,STAR_BHB,GALAXY,SERENDIPITY_DISTANT,QSO,SKY,STAR_RED_DWARF,ROSAT_D,STAR_PN,SERENDIPITY_FIRST,STAR_CARBON,SPECTROPHOTO_STD,STAR_SUB_DWARF,SERENDIPITY_MANUAL,SERENDIPITY_BLUE
200010,0.00861213484736732,0.011920363289736294,0.007397652234713213,0.020556840544015385,0.008017682720973333,0.009160953396193517,0.007325652776613046,0.007191003803853677,0.007250492319916999,0.007177704501434693,0.8222577261012621,0.031234807346865515,0.0072159441160976725,0.007593536886529564,0.007327342158990824,0.007178880990944276,0.007454878684656383,0.007284019783697332,0.007842385979665726
200011,0.009552423581486329,0.0119928179344064,0.008560695289813498,0.0146992067628602,0.009086050678205204,0.009595294947743273,0.008508082676977311,0.008405773515877341,0.008443909137635841,0.008385184132197377,0.8141097673100569,0.028652082053690558,0.008417757617996157,0.008579422671355226,0.008499350190640595,0.008387030793818957,0.008590265253426545,0.008462752656202562,0.00907213031208299
200012,0.009854467179815357,0.05030713606644313,0.00965998935079637,0.02089394316660238,0.6872051378008477,0.08670037614585131,0.019407651045097864,0.009537361932555189,0.009568401874628147,0.009466117816219451,0.009619481092317165,0.010247579290645644,0.009522301604621758,0.009596590171736552,0.010216593225144231,0.00946664557422842,0.009549917591205962,0.009478655089624624,0.009701654602500597
200013,0.010043094477987197,0.11042785349744084,0.009778729301076722,0.029357263382983962,0.6879745054738455,0.015791744955479744,0.01985932130690749,0.009629480463214438,0.009668514307363447,0.009545848065288647,0.009730267458738487,0.010464058635876817,0.009613148272208138,0.009729028890464609,0.009863089872168612,0.009546212915534862,0.009645475076271445,0.009560611927325222,0.009771742406598017
200014,0.14320243918474598,0.03030905158944139,0.0098567818642933,0.10243955661042657,0.010116830776526316,0.010082517207867847,0.5761291468118002,0.009676938835629244,0.009701690179033802,0.009515013782512046,0.009786137599545356,0.010334204276425943,0.009613279451626093,0.009989960029544118,0.00987649501477224,0.009513648079665598,0.010208687239759795,0.009768978934489246,0.009878645015421758
200015,0.010130142386754493,0.016679018540169288,0.7881427617872673,0.029261423590013047,0.010343354996004658,0.009798176196547125,0.008964004419188631,0.00866504716218849,0.008766372206089319,0.008630946264106182,0.008799252120692061,0.02539222597336596,0.008692354388197824,0.00911710907478173,0.009125706134901879,0.00863099073437789,0.00880006015012892,0.00865446804333709,0.013406590178060064
200016,0.010566934854454124,0.015458420883943398,0.007612034816409715,0.027750359051186963,0.0076377389524016825,0.007659116040766589,0.00864404454984321,0.007470051182685474,0.007532268867143488,0.007447231112437437,0.007552498374074076,0.007688004263914684,0.007485945800244981,0.009592103402214837,0.0075962278662946485,0.0074479602714019,0.017695415357213654,0.8195528988427464,0.007610752340321412
200017,0.008002596375477823,0.08611111155903217,0.00770630570180384,0.013652216906516917,0.7603568578138402,0.022755091482118284,0.00947391175380718,0.007563189426129889,0.007605318905543477,0.007484881854355903,0.00766201250090994,0.008371989968472686,0.007558901239907573,0.0076576533903353955,0.007793270588738497,0.007483400551409838,0.007578914521752164,0.007497621575177985,0.007684749538498251
200018,0.03770920748212334,0.13171056122381858,0.015002400063936758,0.17698226988966578,0.01503949145856153,0.01524750070424493,0.018831395475586325,0.013604745072133835,0.014179813071053407,0.013469057744899133,0.014358917410736187,0.015494534047278434,0.013788917706492439,0.389562680484671,0.015346804003684726,0.013458220805847168,0.026621818636270295,0.042035076751802014,0.017556584241903744
200019,0.007844811748110478,0.008461096300331141,0.0071580859112410486,0.009911672615588424,0.007224171439126111,0.0071444865393730525,0.007879611199013833,0.007114410344305389,0.007150918414584082,0.007099711671460171,0.007146441740371428,0.007179344467904459,0.007117633936166521,0.007199554335884001,0.007168911723081969,0.007101272877858441,0.8655668239490115,0.007390504759471066,0.007140527334772748
200020,0.010099571772454609,0.021046252379816593,0.01007388436009962,0.012290019407508313,0.34789474952829097,0.44177038409405567,0.011290249990421844,0.009929561697047307,0.009938842934683409,0.009890363696653097,0.009961543910935908,0.01077832709486399,0.009917250151221092,0.009952576304275285,0.010972631871983947,0.009892914297669518,0.009932698916996779,0.009897160336047811,0.03447101415056555
200021,0.00697428040724742,0.8337127360251134,0.0069002784148448045,0.007119190248350765,0.04836639651438513,0.007103411534189398,0.007050199845244884,0.0068948930462849065,0.006892445580470665,0.006881586042945125,0.00689586622167013,0.006951718382612452,0.006888446563029216,0.006897402724216093,0.006906342969013632,0.0068833281596501665,0.006894425072282468,0.006886152322102643,0.00690090427251866
200022,0.01011327373552299,0.1928699229659044,0.009485003115786608,0.021478809930236275,0.5136871507566321,0.09389050186040537,0.044928037944586025,0.009219755823640575,0.009317074079926596,0.009131474752032563,0.009412003441134156,0.010211363671844364,0.009233041913260532,0.009388668268222282,0.010187357671106855,0.009129584118013631,0.009279637055622387,0.00915644053218098,0.009880908298048769
200023,0.8729563772819323,0.00802404479092893,0.006887583676912644,0.008025765076732208,0.0069287858979498055,0.006940562889841922,0.007546123920389038,0.006860209207211417,0.0068720187082636185,0.006848050776245038,0.006881117285806429,0.00692662493560318,0.006860742938260026,0.007020395704705238,0.006895842659561267,0.006849951775184773,0.0068719272957087065,0.006855477574605875,0.0069483789777059594
200024,0.009373356840729747,0.19197669765522576,0.009136298843083996,0.04192983279953446,0.5777211373450446,0.01140799484792378,0.04696249379060798,0.008953761064065252,0.009027530773448774,0.008906598441598239,0.00908855337627609,0.01065780909987457,0.008972922315203727,0.009060399240364553,0.010163443366110692,0.00890714501362266,0.009004572543616246,0.00892107246317263,0.009828388251958494
200025,0.8706994045403853,0.008432927456261749,0.007076850344151484,0.009241470259132212,0.00700353649300748,0.007006147329238839,0.006900990687173779,0.006838083313432736,0.0068596837378686526,0.0068240480755357115,0.006869026940408834,0.007801307818002139,0.006840937723400604,0.006946147248187712,0.007018935200776944,0.006825777439682813,0.006868978587621856,0.006834014335890769,0.007111732469840404
200026,0.006979972293183013,0.87522490051303,0.006879415602849705,0.00709666030253651,0.00730466698484112,0.00700345578180037,0.006998636040939769,0.006874363506623196,0.0068718187457507,0.006861265896417533,0.006875107664003597,0.006903687265328453,0.006867929016985973,0.006880364924033108,0.00688529372151279,0.006863374194205413,0.006879443717676324,0.006868660014001465,0.006881002440732249
200027,0.8742140200027849,0.007637568833689281,0.006928726547881663,0.007696254578853073,0.006927301391608452,0.006931315739823239,0.006920997837777674,0.00685883584233036,0.006865629564741054,0.006847979566232781,0.0068694976538942335,0.00702093603511731,0.006856598535893905,0.006931194239224812,0.006901276715052827,0.00685003656222634,0.006871510747036891,0.006854195436992688,0.007016131619419109
200028,0.006985852853498147,0.8756497766476808,0.006874017674983091,0.007035191506743368,0.0070316245056252615,0.006949528430025376,0.006964847485283594,0.0068727818180963,0.006870231032799744,0.006861438669558208,0.0068708031839524765,0.006890337200771094,0.006866261628350589,0.0068794087083753315,0.006874515143464345,0.006863382334510486,0.0069107435261770355,0.006873264463832791,0.006876000636852817
200029,0.006638344497177868,0.8637001668590646,0.00657230113182829,0.0069164166369241305,0.021441801963269277,0.0067241940481480985,0.009174823446463337,0.006568901070477588,0.0065660107252390595,0.006557564057977513,0.006568603481439288,0.006600030975466892,0.006562482707866155,0.006571164505938712,0.006576761685277442,0.006559395541747411,0.0065672869952183395,0.006559659725785955,0.006574098016152347
200030,0.8749342261265611,0.007653608808122825,0.006862703232020634,0.007219856589792305,0.006905287365809506,0.006904467570944543,0.006902666251511199,0.006857712945516708,0.006858289681689744,0.006847689255032354,0.006861315890817295,0.007089522335404299,0.006853524921593559,0.006874457058964808,0.006877544130209048,0.006849853908748722,0.006860004691054922,0.006850998351184225,0.006936285165301529
200031,0.008246731790441183,0.010455776713875655,0.007688178319339989,0.019562998938465817,0.008109735236012175,0.00838018957551303,0.007648958561677007,0.007568463362754223,0.007597289082388353,0.007551218892216293,0.8382434439778583,0.01504936351636386,0.00757741852360913,0.007768063936719176,0.007632946008599044,0.00755300478727925,0.007684756413576076,0.007611889629780087,0.008069570250004385
200032,0.008528530228946488,0.7532994494150455,0.008970776748972916,0.01846791901168827,0.05801614261366331,0.01112967978082706,0.0146752450816039,0.007868060567278602,0.008032934314158196,0.007810320577549296,0.008147679102784256,0.02156507463907559,0.007931988565814199,0.008417118953079195,0.01465800594821956,0.007806122570237407,0.007986507585959023,0.007837565172464877,0.018850889056739942
200033,0.00675423953611868,0.868974571608427,0.006673589643983682,0.010850022572749092,0.006809089891438213,0.007430208563835642,0.012384813658247971,0.006667227735690745,0.006666801290453733,0.006657788183295317,0.00666966357353715,0.0067369737381035985,0.006663019880647553,0.0066718125501424065,0.006701052162609741,0.00665962075193723,0.006667998188990185,0.006660231868081024,0.006701269634657308
200034,0.0625734246740944,0.49052871540396814,0.015088079899498777,0.13213179313264387,0.02552053899397871,0.01632406207269638,0.09181971141541478,0.012117958505489407,0.012719975343676417,0.011948389140933784,0.013026998556232038,0.016596780191348783,0.012335440383845445,0.013116471935820398,0.021913104976642738,0.011933772388015287,0.012568766062882292,0.012071513906994397,0.015664514191694852
200035,0.009421700288281579,0.008903623645923522,0.007422363887532372,0.014122024292677995,0.007460753649708394,0.007509391463118942,0.007563153958313243,0.0073981318576490625,0.007419249678824521,0.007383367620482934,0.007451101080253236,0.007771872184614324,0.007404769629547318,0.0103908923163299,0.8453694072888153,0.007385280833433128,0.007508016356845038,0.014379136399109088,0.007735757980604649
200036,0.015654010727577914,0.015946496410242265,0.01438533265539009,0.018481243360158352,0.014546129177139827,0.014344621536194611,0.014818744906894695,0.014447496580625057,0.2661402032926444,0.014241539899547859,0.014355632152385672,0.014458380560905886,0.024526813860449085,0.014483280175198801,0.014394731466772401,0.014244235972524832,0.47174054176271357,0.014444528709900643,0.014346051693895372
200037,0.010027756144401734,0.014760820736589497,0.7917064589437386,0.03556878190808036,0.010168233788698517,0.009542974617032992,0.00890140503745111,0.008693973728105077,0.008774689698914163,0.008665583927367786,0.008789686065242963,0.021911348947566366,0.00871285579359951,0.008963391403394154,0.009054189219026175,0.008666394505448843,0.00879156815765741,0.008693954918271607,0.009605938668230408
200038,0.007453913982556647,0.009429507563164121,0.00701204504197931,0.009042579265995205,0.007067365212873677,0.007011031669748629,0.007827170855706656,0.0070400665820100974,0.007809017055081698,0.006966676144452551,0.007002405458672628,0.0070627471153429525,0.006982455179791808,0.007133720990841259,0.007014981105740339,0.006968382590143741,0.8671586935935629,0.007002689762823997,0.007014567593318061
200039,0.01079417041531182,0.02040816296185706,0.010818484597729439,0.012987896244332582,0.15554652798414817,0.22474171885770555,0.011218757163049228,0.01058818261276532,0.010610493042669207,0.010552645150408692,0.010637913112964711,0.01570393704299111,0.01058468078852171,0.010628809357063652,0.011836095091836285,0.010554894765060744,0.010602563800666783,0.010561469308674855,0.43062260391106033
200040,0.871948510398191,0.010869725323975713,0.006860498518166482,0.0071995604696018225,0.006893763929664267,0.006897181512946816,0.006889760084342102,0.0068573717311527825,0.006857625474908768,0.006847686057740548,0.006859148295804889,0.0069376608656933555,0.006852759025448622,0.006871546666944448,0.006871992917435187,0.006849880066252169,0.006861299178177446,0.006851487067433781,0.006922537449065865
200041,0.007039374618247927,0.8755572094840612,0.006872910327536609,0.007087646538799712,0.007034346972249163,0.006950234836253292,0.006939471630036637,0.006890045247795728,0.0068779537618041476,0.006860236939853988,0.006869636263798125,0.0068896673648387585,0.006864949654576034,0.006878435248160891,0.00687454034190063,0.006862209751295798,0.006901637692967341,0.0068746299018723365,0.006874871495414083
200042,0.8723990687470892,0.008847402091853272,0.0068820026563627965,0.00790721061809941,0.006964255296376902,0.006936688746482741,0.007562489024097387,0.006856184797872595,0.006867824732532374,0.00684372930733335,0.006876982410530016,0.006922738488155403,0.006856486252666206,0.0068861340181953605,0.006908513977999014,0.006845625904516713,0.006865739806487174,0.006849953742118292,0.00692098676592003
200043,0.01882231632694311,0.03909682395412193,0.014187631041302157,0.044274414240952,0.010128538740830367,0.010739533191225005,0.01168522037323824,0.009578091414309263,0.00980946419792755,0.00951792947747632,0.00988210795926846,0.0186662809912588,0.009649433060178422,0.7153622817164663,0.01119275159961377,0.009514877947537673,0.010663240777759838,0.009942286946477938,0.0272867934278008
200044,0.011978583656373937,0.024288077459973394,0.4637015517404523,0.023155328397897617,0.012581141138425733,0.013333396685032804,0.009986188336070791,0.009505583517458904,0.00972178267132453,0.009441754200807636,0.28763235922417785,0.05373562988851705,0.009571243152985137,0.010379145644090622,0.010051170856635452,0.009439987718047918,0.009954760792780152,0.009714991354605029,0.01182730804230034
200045,0.009699367741639016,0.02750467281172286,0.7194026936463233,0.038076390358088276,0.011528680744753564,0.010366824164493006,0.009149328095415679,0.008638576340856418,0.008787591981924926,0.008590306493176072,0.00885775527164478,0.07574003031491565,0.008687121160393751,0.009144517774227657,0.009369237954152228,0.008588615725056654,0.00885617608189975,0.008626800185309818,0.010385303840780813
200046,0.01607530092391044,0.35565593249376387,0.015578648861846825,0.08427542238672099,0.017755291897559766,0.017849535103879932,0.024817172894194,0.015083888884019792,0.015306234968445305,0.01500511113477858,0.015460199762764323,0.17275545655826544,0.015169908419907818,0.018310095455734036,0.017239462793956866,0.015002369342180986,0.015245590137735576,0.0150431952995332,0.1383711826808022
200047,0.013359173069325138,0.6319238391853407,0.011685926532130556,0.062332113016499324,0.01860772779946621,0.015103139993665998,0.10874091847554673,0.011252529174839971,0.011413686243178485,0.011113687217112797,0.011568154560489674,0.012481137940082862,0.011277678629181555,0.0117657301167139,0.011902057658247102,0.011109487445105115,0.011368545143957992,0.011295958036975773,0.0116985134874305
200048,0.8682406300965312,0.012757620227341475,0.006893853842781111,0.008052058334380776,0.007014231375293309,0.006970055124699005,0.0071923331198339635,0.006857301780784815,0.006872412859573965,0.00684407150511187,0.0068793843686886505,0.007189260998190126,0.006858518636952301,0.006889185921320041,0.006924229533724486,0.006845851318744941,0.006870675536620841,0.006851576176691288,0.006996750484499197
200049,0.008205968750622785,0.014320398801553664,0.008032351551503633,0.009975339361675743,0.008287062603006922,0.008405416600754403,0.007679986304072299,0.007581945033659766,0.0076190747107662965,0.007562732778349355,0.8459292612412073,0.012367127707899675,0.007589200047324569,0.0077403453940208785,0.007677793340703338,0.007564338065983649,0.0076776297803642715,0.007618703872095176,0.008165305427984916
200050,0.017041640027934155,0.5498134709630701,0.010214241498323904,0.1930408376562688,0.017490350410716747,0.015373189058523404,0.07434189146658245,0.00976566331055372,0.01000829222559649,0.00962531690062635,0.010093086771158055,0.011034016488006872,0.009795551689985303,0.010473228316200648,0.010248311528496454,0.009619529758496559,0.011747826176907618,0.010060330599433827,0.010213233845462556
200051,0.009425741415551359,0.012421657229646188,0.008530316901725895,0.011403940525693004,0.009082619857994462,0.011120576285239764,0.008473287054784655,0.008364811670075809,0.008405921667791917,0.008343580765307215,0.8245533623389482,0.020255761413181955,0.008377789290019717,0.00852855092061586,0.008455469009822457,0.008345348025776213,0.008561451180127053,0.00842602984279925,0.00892379267636121
200052,0.023799850644405793,0.09461995154765267,0.008837592605912626,0.07381516870400438,0.008387328031630144,0.07179887246442891,0.010744495251892498,0.007871633535298512,0.008102715085626691,0.0078164806015835,0.008138607766035737,0.00855024482151216,0.007938377386956201,0.02996167145189979,0.0084996826305113,0.007814536924216277,0.02056596904727735,0.5842309250031986,0.00850588469920417
200053,0.009512780881577745,0.01336498661384594,0.008402154432089838,0.054810540504124546,0.008607408521853785,0.008472068242399112,0.7957441178324549,0.008357401842594361,0.008444669841580333,0.008274482235345765,0.00837523330025872,0.008600138938479033,0.008312073515983197,0.008458200595159724,0.008409483851820361,0.00827606311057809,0.00876934106854134,0.008395752474007178,0.00841310281818798
200054,0.8649836448232436,0.014341221581148427,0.006920365736629255,0.009178484153803948,0.007102516051700183,0.0070211234952027675,0.007786436809719165,0.006853443607712106,0.006884029523438042,0.006837142567883449,0.006894834258069134,0.006949104712115382,0.006860232438271334,0.006893579909562364,0.006947910440837476,0.006838751551033028,0.0068790391735595495,0.006847068065121938,0.006981061166841646
200055,0.8130764730557961,0.06388365649030146,0.0069785078867812865,0.009334420441479386,0.00758602716000916,0.007205002602335499,0.00728572241879883,0.006850652500332299,0.006898214915441039,0.00682996057710257,0.006915091913908396,0.008163648043093785,0.006863856781402825,0.006974372507703737,0.0071693772993412265,0.00683110562587596,0.006889480575276272,0.006842306201539934,0.007422113690254345
200056,0.01049669266794162,0.008889981090087323,0.007407692177065806,0.017508604883856718,0.007447800863249253,0.007508596543976582,0.007529830030995245,0.007381835797060698,0.007404429051825441,0.0073667710304372086,0.007438012846855253,0.007813206731142549,0.007388978517094935,0.009242131662828544,0.8490607042795214,0.007368646811675184,0.007497700608475604,0.007511177018831881,0.007737223530003289
200057,0.007553814335898531,0.008047516154847105,0.007035342547358395,0.012612347954758523,0.007097235268905047,0.007030811294496164,0.007276333293354079,0.007064312281266282,0.008986662023610025,0.00698055914225729,0.007023858472774306,0.007063260962487418,0.006999474339656257,0.007098612514576985,0.007038905490874347,0.006982124017961041,0.8640600051018886,0.007022805677684475,0.007026002361538739
200058,0.010916660603620355,0.038840148436140934,0.011114612965190444,0.023668224531334863,0.012658024861687345,0.1003794573985301,0.008950719221583952,0.008503843947224534,0.008694417265705747,0.008453791102246628,0.009587666773088218,0.6954645248850326,0.008560188227092888,0.008916525071908496,0.008895049035206135,0.008452776325832047,0.008791336551774482,0.008523174183455532,0.01062886420128009
200059,0.011714769950085717,0.15807680208033023,0.011179063182288977,0.04308905501556156,0.5954420397611885,0.013874124580760136,0.03326306646890203,0.010975886473571936,0.011034115052043832,0.010873195763542147,0.011115589949641305,0.012080391328477519,0.010961403730767705,0.011088846070378827,0.011294035304071985,0.010873028011640265,0.011003091618867188,0.010892299399627861,0.011169202467069483
200060,0.00886847218396257,0.012238107470538084,0.007418547995390331,0.014140118121761872,0.007243537442018933,0.007313747838668799,0.007454726064423228,0.007131051593283127,0.007183482845013957,0.007109726070479727,0.007214950797526532,0.008168224464421047,0.007144170650985815,0.011456770396361742,0.8490354599098796,0.007110866196997798,0.007348660610495026,0.008572252599316186,0.007847129852884148
200061,0.010536846466873842,0.039902989204831395,0.02599337034255306,0.01895721624947722,0.01849953090612606,0.011897651041374689,0.009090787694892149,0.00858970182863284,0.00877782277679096,0.008534787147904455,0.008838257728080447,0.7665365611313385,0.00864445910629266,0.009120377425384652,0.009328569950371455,0.008532451555376424,0.008835787549071888,0.008575905317210716,0.010806922231244596
200062,0.8745837201148742,0.007689310224863792,0.006876847224268241,0.007455571747485772,0.006926985921417783,0.00692547215622822,0.006915189977257742,0.006858576761232925,0.006864280561594098,0.006847956327085997,0.006867745246936734,0.007006639839153652,0.00685596587177937,0.0068850654533372975,0.006891297057805372,0.006850037404352867,0.006869909305637634,0.006853739406933718,0.006975684430700998
200063,0.00990483178127256,0.016875051319840222,0.7868769558942409,0.024974139590061662,0.010252792257223578,0.010139026054209537,0.008895270677895825,0.008673038609115743,0.00876809906406781,0.00863962746788601,0.008781732823758581,0.03470843447125822,0.008696258287213163,0.008996632507643038,0.008891240103017692,0.00864030840933794,0.008820155345845454,0.008704080244030993,0.00976232198767251
200064,0.008287611650507454,0.010468899222735225,0.007688188638557651,0.012904349551179037,0.008111839396018629,0.008384488828673682,0.0076486346490981785,0.007567665042503384,0.007596716562405539,0.007550368869983087,0.8448023266359485,0.015091995079875074,0.007576695183018982,0.007768533422723222,0.007632569573320679,0.007552149151565118,0.007684717285315727,0.007611413781164909,0.008070840579814683
200065,0.010078652504029043,0.035533772300774716,0.6286811061056006,0.021273423695356203,0.021072799059733593,0.010573127756980728,0.008910360521338303,0.00852293874607152,0.008666884499836932,0.008479685226647425,0.008713043713949561,0.16348175027968376,0.008564306220100064,0.008993527571720596,0.009154987845087517,0.008478547596954636,0.008712215741439938,0.008511633768476435,0.013597243055035674
200066,0.008181270511312238,0.010952141048075001,0.010282991630061593,0.00999390641588735,0.008262044917104598,0.00830828444269636,0.007657186377450542,0.0075595168324582235,0.007596497525492226,0.007540370354406159,0.8441185467417235,0.015659648853578078,0.007566737352976864,0.007731067309545422,0.007656071293032395,0.007541971935194178,0.0076548303025418514,0.007596127375064606,0.008140786297871764
200067,0.017730408264064156,0.12155182060055185,0.2786586770712695,0.08710316833688651,0.030258762087168087,0.023400118951787636,0.018074161293617764,0.015795802846975453,0.016194683222496915,0.01566186089015622,0.016470174413283654,0.20564893040841067,0.01595292222406545,0.01686217540744513,0.018253504452766516,0.015653211145810003,0.016082089094562903,0.015726585429891752,0.054920956276424064
